post_code,year,average_price,volume,sector
2824.0,2012,713000,88,NSW
2825.0,2012,364000,44,NSW
2826.0,2012,362000,10,NSW
2827.0,2012,283000,95,NSW
2828.0,2012,436000,24,NSW
2829.0,2012,387000,114,NSW
2830.0,2012,349000,1111,NSW
2831.0,2012,381000,115,NSW
2832.0,2012,379000,51,NSW
2833.0,2012,3628000,26,NSW
2834.0,2012,146000,55,NSW
2835.0,2012,216000,120,NSW
2836.0,2012,272000,12,NSW
2838.0,2012,139000,5,NSW
2839.0,2012,345000,15,NSW
2840.0,2012,624000,90,NSW
2842.0,2012,119000,18,NSW
2843.0,2012,385000,54,NSW
2844.0,2012,373000,39,NSW
2845.0,2012,209000,54,NSW
2846.0,2012,202000,13,NSW
2847.0,2012,185000,64,NSW
2848.0,2012,1236000,46,NSW
2849.0,2012,656000,84,NSW
2850.0,2012,386000,910,NSW
2852.0,2012,321000,147,NSW
2864.0,2012,293000,26,NSW
2865.0,2012,259000,22,NSW
2866.0,2012,355000,85,NSW
2867.0,2012,781000,15,NSW
2868.0,2012,430000,17,NSW
2869.0,2012,227000,41,NSW
2870.0,2012,256000,379,NSW
2871.0,2012,528000,258,NSW
2872.0,2012,1870000,1,NSW
2873.0,2012,216000,25,NSW
2874.0,2012,265000,14,NSW
2875.0,2012,215000,27,NSW
2876.0,2012,98000,8,NSW
2877.0,2012,291000,114,NSW
2878.0,2012,24000,8,NSW
2879.0,2012,1047000,45,NSW
2880.0,2012,189000,460,NSW
3644.0,2012,225000,57,NSW
4375.0,2012,454000,3,NSW
4377.0,2012,395000,8,NSW
4380.0,2012,132000,1,NSW
4383.0,2012,130000,5,NSW
4385.0,2012,240000,2,NSW
