post_code,area,contract_date,settlement_date,purchase_price,nature_of_property,primary_purpose,year
2065,,06/01/2012,07/02/2012,665000,R,RESIDENCE,2012
2065,,06/01/2012,07/06/2012,496000,3,HOME UNIT,2012
2065,,06/01/2012,07/06/2012,496000,3,HOME UNIT,2012
2090,,05/05/2012,07/02/2012,706000,R,RESIDENCE,2012
2318,697.9,06/01/2012,07/06/2012,570000,R,RESIDENCE,2012
2315,,06/12/2012,07/06/2012,230000,R,RESIDENCE,2012
2315,,06/12/2012,07/06/2012,230000,R,RESIDENCE,2012
2315,,06/12/2012,07/06/2012,230000,R,RESIDENCE,2012
2317,,06/05/2012,07/02/2012,305000,R,RESIDENCE,2012
2317,,05/09/2012,06/06/2012,210000,3,INDUSTRIAL,2012
2320,5771.0,04/11/2012,07/04/2012,560000,R,RESIDENCE,2012
2094,691.3,05/05/2012,07/02/2012,3000000,R,RESIDENCE,2012
2093,5574.0,08/08/2012,06/12/2012,4460000,3,TAFE,2012
2095,,04/03/2012,07/05/2012,2450000,R,RESIDENCE,2012
2093,,05/05/2012,07/02/2012,400000,R,RESIDENCE,2012
2094,,06/01/2012,07/05/2012,730000,R,RESIDENCE,2012
2095,,06/07/2012,07/02/2012,865000,R,RESIDENCE,2012
2102,482.0,06/12/2012,07/02/2012,318450,R,RESIDENCE,2012
2101,697.0,05/10/2012,05/10/2012,650000,3,COMMERCIAL,2012
2102,,06/04/2012,06/04/2012,260000,3,COMM SUITE,2012
2322,743.9,06/05/2012,07/04/2012,425000,R,RESIDENCE,2012
2323,619.7,04/11/2012,05/10/2012,280000,R,RESIDENCE,2012
2320,556.4,06/07/2012,07/05/2012,249000,R,RESIDENCE,2012
2320,700.0,05/08/2012,07/03/2012,395000,R,RESIDENCE,2012
2700,2023.0,04/12/2012,05/10/2012,273000,R,RESIDENCE,2012
2165,,05/07/2012,07/02/2012,275000,R,RESIDENCE,2012
2165,537.4,06/02/2012,07/02/2012,485500,R,RESIDENCE,2012
2176,,05/07/2012,07/03/2012,415000,R,RESIDENCE,2012
2166,569.0,07/04/2012,07/05/2012,234000,R,RESIDENCE,2012
2165,556.4,05/08/2012,07/03/2012,420000,R,RESIDENCE,2012
2176,602.1,05/01/2012,07/04/2012,435000,V,VACANT LAND,2012
2176,550.4,05/09/2012,07/03/2012,740000,R,RESIDENCE,2012
2138,,06/05/2012,07/03/2012,570000,R,RESIDENCE,2012
2047,,06/06/2012,07/04/2012,660000,R,RESIDENCE,2012
2135,430.0,03/02/2012,05/10/2012,1100000,R,RESIDENCE,2012
2135,365.0,05/12/2012,06/01/2012,1400000,R,RESIDENCE,2012
2137,1112.8,07/05/2012,07/05/2012,339000,3,WAREHOUSE,2012
2138,,05/07/2012,07/04/2012,587000,R,RESIDENCE,2012
2047,,06/12/2012,06/12/2012,500000,3,UNIT,2012
2138,,05/09/2012,07/03/2012,605000,R,RESIDENCE,2012
2138,,06/04/2012,07/02/2012,600000,R,RESIDENCE,2012
2046,,06/06/2012,06/06/2012,312500,R,RESIDENCE,2012
2132,268.0,05/05/2012,07/02/2012,895000,3,TOWNHOUSE,2012
2134,,06/05/2012,07/09/2012,836000,R,RESIDENCE,2012
2009,,07/02/2012,07/02/2012,265000,3,SHOP,2012
2011,,03/09/2012,07/03/2012,1050000,R,RESIDENCE,2012
2009,,04/03/2012,07/03/2012,633000,3,HOME UNIT,2012
2010,,05/09/2012,06/12/2012,640000,R,RESIDENCE,2012
2010,,05/09/2012,06/12/2012,640000,R,RESIDENCE,2012
2011,,03/09/2012,07/03/2012,1050000,R,RESIDENCE,2012
2000,,06/07/2012,06/07/2012,115000,3,OFFICE,2012
2017,,06/04/2012,07/02/2012,490000,R,RESIDENCE,2012
2009,,05/10/2012,07/05/2012,2125000,R,RESIDENCE,2012
2010,,09/01/2012,07/02/2012,300000,R,RESIDENCE,2012
2018,,05/07/2012,07/02/2012,500000,R,RESIDENCE,2012
2011,113.8,06/02/2012,07/02/2012,935000,R,RESIDENCE,2012
2010,,06/04/2012,07/02/2012,390000,R,RESIDENCE,2012
2021,221.3,05/05/2012,07/04/2012,2365000,R,RESIDENCE,2012
2010,,06/08/2012,07/04/2012,770000,R,RESIDENCE,2012
2010,,06/08/2012,07/04/2012,770000,R,RESIDENCE,2012
2010,,02/12/2012,02/02/2012,530000,R,RESIDENCE,2012
2015,,05/11/2012,07/06/2012,737000,3,COMMERCIAL,2012
2000,,03/12/2012,06/12/2012,764500,3,COMMERCIAL,2012
2009,,06/05/2012,06/05/2012,325000,3,CARPARKING LOT,2012
2009,,06/05/2012,06/05/2012,325000,3,CARPARKING LOT,2012
2009,,06/05/2012,06/05/2012,325000,3,CARPARKING LOT,2012
2009,,06/05/2012,06/05/2012,325000,3,CARPARKING LOT,2012
2009,,06/05/2012,06/05/2012,325000,3,CARPARKING LOT,2012
2016,,04/12/2012,07/03/2012,578000,R,RESIDENCE,2012
2016,,05/01/2012,07/02/2012,515000,R,RESIDENCE,2012
2016,,04/05/2012,07/03/2012,720000,R,RESIDENCE,2012
2016,,06/01/2012,07/02/2012,3203000,3,COMMERCIAL,2012
2879,32.14,10/07/2012,10/07/2012,3321178,3,FARM,2012
2879,124.7,10/07/2012,10/07/2012,3321178,3,FARM,2012
2879,4.35,10/07/2012,10/07/2012,3321178,3,FARM,2012
2879,65.077,10/07/2012,10/07/2012,3321178,3,FARM,2012
2879,2.83,10/07/2012,10/07/2012,3321178,3,FARM,2012
2879,4.093,10/07/2012,10/07/2012,3321178,3,FARM,2012
2879,13.96,10/07/2012,10/07/2012,3321178,3,FARM,2012
2879,35.82,10/07/2012,10/07/2012,3321178,3,FARM,2012
2879,12.19,10/07/2012,10/07/2012,3321178,3,FARM,2012
2879,27.19,10/07/2012,10/07/2012,3321178,3,FARM,2012
2251,369.0,07/02/2012,07/02/2012,320000,R,RESIDENCE,2012
2251,575.4,03/06/2012,06/01/2012,445000,R,RESIDENCE,2012
2256,,06/01/2012,07/09/2012,309000,R,RESIDENCE,2012
2256,739.0,04/11/2012,07/03/2012,1400000,R,RESIDENCE,2012
2251,357.6,05/11/2012,07/02/2012,210000,R,RESIDENCE,2012
2250,,04/02/2012,06/04/2012,355000,R,RESIDENCE,2012
2250,,05/07/2012,07/02/2012,240000,R,RESIDENCE,2012
2260,550.4,05/07/2012,07/02/2012,340000,R,RESIDENCE,2012
2250,626.2,06/12/2012,07/04/2012,350000,R,RESIDENCE,2012
2260,668.0,05/11/2012,07/03/2012,545000,R,RESIDENCE,2012
2251,1224.0,05/11/2012,07/06/2012,1050000,R,RESIDENCE,2012
2341,458.7,05/02/2012,05/02/2012,700000,3,FARM,2012
2550,897.8,04/05/2012,05/02/2012,245000,R,RESIDENCE,2012
2549,20.28,04/01/2012,06/05/2012,215000,V,VACANT LAND,2012
2229,650.29,06/01/2012,06/08/2012,760000,R,RESIDENCE,2012
2230,449.0,06/09/2012,07/02/2012,1353000,R,RESIDENCE,2012
2228,,05/01/2012,06/12/2012,655000,R,RESIDENCE,2012
2232,575.4,06/08/2012,06/08/2012,300000,R,RESIDENCE,2012
2230,,05/07/2012,07/02/2012,1015000,R,RESIDENCE,2012
2229,594.4,06/04/2012,07/02/2012,1311500,R,RESIDENCE,2012
2228,,07/01/2012,07/01/2012,300000,3,COMMERCIAL,2012
2228,638.6,07/03/2012,07/03/2012,310000,R,RESIDENCE,2012
2229,803.0,06/02/2012,07/02/2012,580000,R,RESIDENCE,2012
2230,,06/02/2012,07/02/2012,346000,R,RESIDENCE,2012
2230,,06/02/2012,07/02/2012,346000,R,RESIDENCE,2012
2229,904.2,05/05/2012,07/06/2012,990000,R,RESIDENCE,2012
2233,,05/12/2012,07/02/2012,405000,R,RESIDENCE,2012
2230,592.7,05/10/2012,07/05/2012,1060000,R,RESIDENCE,2012
2229,,05/09/2012,07/05/2012,1120000,3,TOWNHOUSE,2012
2230,683.6,09/03/2012,06/01/2012,875000,V,VACANT LAND,2012
2224,695.6,05/02/2012,06/06/2012,751500,R,RESIDENCE,2012
2228,696.77,06/07/2012,07/03/2012,690000,R,RESIDENCE,2012
2110,817.5,05/10/2012,05/10/2012,1620000,R,RESIDENCE,2012
2620,2.039,04/12/2012,07/02/2012,895000,R,RESIDENCE,2012
2620,2695.0,05/07/2012,07/06/2012,650000,R,RESIDENCE,2012
2533,556.4,05/10/2012,06/08/2012,219000,V,VACANT LAND,2012
2590,847.3,05/09/2012,07/05/2012,170000,R,RESIDENCE,2012
2469,40.0,06/04/2012,07/02/2012,132500,R,RESIDENCE,2012
2454,691.0,05/10/2012,06/08/2012,430000,R,RESIDENCE,2012
2455,600.0,05/08/2012,06/08/2012,244000,R,RESIDENCE,2012
2454,2472.0,06/07/2012,07/03/2012,580000,R,RESIDENCE,2012
2036,531.1,02/10/2012,06/01/2012,1055000,R,RESIDENCE,2012
2031,246.6,06/04/2012,07/09/2012,1075000,R,RESIDENCE,2012
2036,,08/12/2012,06/05/2012,749000,R,RESIDENCE,2012
2032,362.9,05/04/2012,07/05/2012,1030000,R,RESIDENCE,2012
2032,,05/04/2012,07/02/2012,590000,R,RESIDENCE,2012
2031,607.12,05/05/2012,07/02/2012,2200000,R,RESIDENCE,2012
2360,1247.0,06/08/2012,07/02/2012,340000,R,RESIDENCE,2012
2022,,05/08/2012,07/03/2012,560000,3,COMMERCIAL,2012
2024,,03/10/2012,06/08/2012,945000,R,RESIDENCE,2012
2024,,03/10/2012,06/08/2012,945000,R,RESIDENCE,2012
2026,,08/10/2012,01/12/2012,1025000,R,RESIDENCE,2012
2731,,04/07/2012,07/02/2012,169500,R,RESIDENCE,2012
2353,8.028,04/03/2012,05/08/2012,590000,R,RESIDENCE,2012
2340,4000.0,03/06/2012,07/09/2012,145000,V,VACANT LAND,2012
2171,577.8,05/12/2012,07/09/2012,460000,R,RESIDENCE,2012
2173,540.7,05/03/2012,07/04/2012,540000,R,RESIDENCE,2012
2171,667.0,05/09/2012,07/04/2012,715000,R,RESIDENCE,2012
2170,,04/01/2012,07/03/2012,298000,R,RESIDENCE,2012
2170,992.7,04/05/2012,06/04/2012,340000,V,VACANT LAND,2012
2170,284.2,06/04/2012,07/02/2012,235000,V,VACANT LAND,2012
2171,504.1,04/03/2012,07/02/2012,330000,V,VACANT LAND,2012
2171,509.0,04/04/2012,07/05/2012,280000,V,VACANT LAND,2012
2171,509.9,04/04/2012,07/05/2012,280000,V,VACANT LAND,2012
2171,403.6,05/04/2012,07/04/2012,262000,V,VACANT LAND,2012
2171,644.8,06/12/2012,07/03/2012,410000,V,VACANT LAND,2012
2170,,06/08/2012,07/03/2012,324000,R,RESIDENCE,2012
2171,451.5,02/02/2012,07/04/2012,325000,V,VACANT LAND,2012
2171,502.6,05/07/2012,06/12/2012,289900,V,VACANT LAND,2012
2130,,05/11/2012,07/03/2012,450000,R,RESIDENCE,2012
2478,,06/05/2012,07/03/2012,350000,R,RESIDENCE,2012
2478,,07/06/2012,07/06/2012,101000,3,COMMERCIAL,2012
2580,40.0,12/07/2012,04/03/2012,162500,V,VACANT LAND,2012
2536,,06/12/2012,07/02/2012,295000,R,RESIDENCE,2012
2536,,05/10/2012,06/07/2012,215000,R,RESIDENCE,2012
2536,607.0,05/03/2012,07/05/2012,600000,R,RESIDENCE,2012
2325,689.2,02/09/2012,02/09/2012,380000,V,VACANT LAND,2012
2335,7393.0,06/07/2012,07/02/2012,525000,R,RESIDENCE,2012
2261,550.1,05/10/2012,07/05/2012,280000,R,RESIDENCE,2012
2261,581.7,06/05/2012,07/02/2012,245000,R,RESIDENCE,2012
2259,548.6,05/10/2012,07/05/2012,277500,R,RESIDENCE,2012
2259,917.7,05/12/2012,07/02/2012,490000,R,RESIDENCE,2012
2077,,06/01/2012,07/06/2012,200000,R,RESIDENCE,2012
2125,600.0,06/08/2012,07/03/2012,758000,R,RESIDENCE,2012
2077,727.2,06/02/2012,07/06/2012,597500,R,RESIDENCE,2012
2076,,04/12/2012,07/05/2012,475000,R,RESIDENCE,2012
2080,,07/02/2012,07/02/2012,205000,R,RESIDENCE,2012
2119,743.6,05/10/2012,07/04/2012,473334,R,RESIDENCE,2012
2430,674.0,04/12/2012,07/04/2012,310000,R,RESIDENCE,2012
2443,5387.0,05/11/2012,06/08/2012,230000,R,RESIDENCE,2012
2141,,05/05/2012,07/02/2012,435000,R,RESIDENCE,2012
2729,190.6,06/01/2012,06/01/2012,450000,3,FARMLANDS,2012
2400,40.0,05/08/2012,06/05/2012,470000,R,RESIDENCE,2012
2444,506.4,05/04/2012,06/08/2012,395000,R,RESIDENCE,2012
2444,602.6,06/05/2012,07/02/2012,490000,R,RESIDENCE,2012
2444,626.6,06/01/2012,07/02/2012,475000,R,RESIDENCE,2012
2444,775.6,05/09/2012,07/02/2012,175000,V,VACANT LAND,2012
2444,,04/04/2012,07/04/2012,321000,R,RESIDENCE,2012
2439,4.34,02/10/2012,02/10/2012,190000,V,VACANT LAND,2012
2443,740.5,05/11/2012,07/02/2012,335000,R,RESIDENCE,2012
2204,,12/11/2012,06/04/2012,699000,R,RESIDENCE,2012
2204,897.8,06/08/2012,07/02/2012,1750000,3,FACTORY,2012
2044,126.5,05/09/2012,07/02/2012,410000,3,COMMERCIAL,2012
2042,75.9,05/09/2012,07/04/2012,690000,R,RESIDENCE,2012
2200,205.0,05/01/2012,06/06/2012,390000,R,RESIDENCE,2012
2143,575.4,04/12/2012,04/12/2012,222500,R,RESIDENCE,2012
2162,,05/12/2012,07/02/2012,353000,3,VILLA,2012
2190,170.7,03/12/2012,06/04/2012,800000,3,COMMERCIAL,2012
2211,695.6,05/11/2012,07/02/2012,650000,R,RESIDENCE,2012
2196,512.2,05/12/2012,07/06/2012,890500,R,RESIDENCE,2012
2212,,05/05/2012,07/02/2012,460000,R,RESIDENCE,2012
2206,746.1,05/11/2012,07/03/2012,870000,R,RESIDENCE,2012
2194,,05/06/2012,07/02/2012,377400,R,RESIDENCE,2012
2145,556.4,05/08/2012,07/03/2012,567500,R,RESIDENCE,2012
2142,,05/10/2012,07/02/2012,315000,R,RESIDENCE,2012
2145,784.1,05/07/2012,07/02/2012,570000,R,RESIDENCE,2012
2160,,04/10/2012,07/05/2012,415000,R,RESIDENCE,2012
2040,,05/11/2012,07/02/2012,265000,R,RESIDENCE,2012
2040,297.2,05/05/2012,07/05/2012,1275000,R,RESIDENCE,2012
2040,248.0,06/02/2012,07/02/2012,1652500,R,RESIDENCE,2012
2039,,04/02/2012,07/02/2012,520000,3,HOME UNIT,2012
2804,5.0,05/04/2012,06/01/2012,255000,R,RESIDENCE,2012
2027,,04/05/2012,06/04/2012,292600,3,COMMERCIAL,2012
2027,,04/05/2012,06/04/2012,292600,3,COMMERCIAL,2012
2481,588.9,07/04/2012,07/04/2012,208000,R,RESIDENCE,2012
2481,,06/07/2012,07/03/2012,590000,R,RESIDENCE,2012
2481,530.4,12/02/2012,06/04/2012,350000,V,VACANT LAND,2012
2154,,05/04/2012,06/07/2012,500000,R,RESIDENCE,2012
2154,739.5,05/10/2012,07/02/2012,820000,R,RESIDENCE,2012
2118,,04/12/2012,07/05/2012,475000,3,SHOP,2012
2153,,05/07/2012,07/02/2012,570000,R,RESIDENCE,2012
2154,746.1,05/05/2012,07/02/2012,630000,R,RESIDENCE,2012
2125,929.5,01/03/2012,07/03/2012,650000,R,RESIDENCE,2012
2154,1018.0,05/07/2012,07/02/2012,635000,R,RESIDENCE,2012
2154,,05/11/2012,07/02/2012,460000,R,RESIDENCE,2012
2125,314.5,04/10/2012,07/03/2012,608000,R,RESIDENCE,2012
2153,708.2,06/04/2012,07/02/2012,670000,R,RESIDENCE,2012
2118,131.0,12/03/2012,07/03/2012,475000,R,RESIDENCE,2012
2118,153.0,03/09/2012,07/03/2012,475000,R,RESIDENCE,2012
2155,1511.0,10/11/2012,07/05/2012,348220,V,VACANT LAND,2012
2155,,07/06/2012,04/12/2012,489000,R,RESIDENCE,2012
2125,1958.0,04/01/2012,07/02/2012,835000,V,VACANT LAND,2012
2540,600.3,06/12/2012,07/03/2012,191000,V,VACANT LAND,2012
2540,419.2,03/01/2012,07/09/2012,138750,V,VACANT LAND,2012
2540,624.4,04/11/2012,06/06/2012,415000,R,RESIDENCE,2012
2539,695.6,06/06/2012,07/04/2012,285000,R,RESIDENCE,2012
2539,,04/04/2012,07/03/2012,275000,3,COMMERCIAL,2012
2540,657.6,05/08/2012,07/03/2012,200000,R,RESIDENCE,2012
2539,8144.0,04/03/2012,05/03/2012,6450000,3,WAREHDUSE,2012
2539,932.7,05/04/2012,06/08/2012,286000,3,HOUSE,2012
2535,663.9,06/06/2012,07/06/2012,360000,R,RESIDENCE,2012
2539,613.3,04/03/2012,05/03/2012,6450000,3,WAREHDUSE,2012
2566,710.2,05/07/2012,07/03/2012,175000,V,VACANT LAND,2012
2560,134.0,06/05/2012,07/03/2012,359000,R,RESIDENCE,2012
2565,1.073,05/09/2012,07/03/2012,1240000,R,RESIDENCE,2012
2566,589.9,05/08/2012,07/02/2012,270000,R,RESIDENCE,2012
2560,613.2,05/07/2012,07/02/2012,332000,R,RESIDENCE,2012
2566,581.0,05/08/2012,06/08/2012,324000,R,RESIDENCE,2012
2560,603.0,05/01/2012,07/02/2012,412500,R,RESIDENCE,2012
2785,670.3,04/05/2012,06/08/2012,584000,R,RESIDENCE,2012
2780,1148.57,04/04/2012,07/04/2012,400000,R,RESIDENCE,2012
2773,684.4,05/12/2012,07/06/2012,510000,R,RESIDENCE,2012
2776,696.8,07/02/2012,07/02/2012,360000,R,RESIDENCE,2012
2785,575.4,04/02/2012,07/02/2012,120000,V,VACANT LAND,2012
2018,,03/12/2012,07/06/2012,450000,V,VACANT LAND,2012
2019,303.5,04/03/2012,06/07/2012,810000,R,RESIDENCE,2012
2830,,05/09/2012,07/04/2012,158000,R,RESIDENCE,2012
2830,,05/04/2012,06/08/2012,137500,R,RESIDENCE,2012
2650,2023.4,06/07/2012,07/05/2012,279000,R,RESIDENCE,2012
2282,,04/05/2012,04/05/2012,274000,3,COMMERCIAL,2012
2280,640.7,05/04/2012,06/08/2012,510000,R,RESIDENCE,2012
2282,,06/01/2012,07/06/2012,365000,R,RESIDENCE,2012
2285,505.9,05/01/2012,07/03/2012,404000,R,RESIDENCE,2012
2290,676.6,06/06/2012,07/02/2012,365000,R,RESIDENCE,2012
2280,,05/04/2012,06/08/2012,780000,R,RESIDENCE,2012
2065,,06/06/2012,07/04/2012,661000,3,HOME UNIT,2012
2068,250.5,06/01/2012,07/06/2012,955000,R,RESIDENCE,2012
2065,,05/07/2012,07/02/2012,620000,R,RESIDENCE,2012
2844,1127.0,05/04/2012,06/12/2012,108000,R,RESIDENCE,2012
2850,10.12,06/01/2012,07/10/2012,120000,V,VACANT LAND,2012
2619,914.4,04/02/2012,05/07/2012,660000,R,RESIDENCE,2012
2620,,06/04/2012,07/02/2012,280000,R,RESIDENCE,2012
2620,260.132,04/02/2012,06/11/2012,132388,V,VACANT LAND,2012
2620,260.132,04/01/2012,06/11/2012,377784,V,VACANT LAND,2012
2088,,06/05/2012,07/03/2012,470000,3,HOME UNIT,2012
2116,569.0,07/09/2012,07/09/2012,460000,3,FACTORY,2012
2121,838.5,05/12/2012,07/06/2012,732000,R,RESIDENCE,2012
2161,215.1,05/06/2012,07/02/2012,394000,R,RESIDENCE,2012
2146,257.0,05/11/2012,07/02/2012,435000,R,RESIDENCE,2012
2152,363.3,06/01/2012,07/02/2012,640000,R,RESIDENCE,2012
2150,,06/04/2012,07/02/2012,325000,R,RESIDENCE,2012
2150,,06/04/2012,07/02/2012,325000,R,RESIDENCE,2012
2150,,05/07/2012,07/02/2012,439988,R,RESIDENCE,2012
2153,556.4,05/10/2012,07/03/2012,561000,R,RESIDENCE,2012
2150,,05/01/2012,06/08/2012,268000,R,RESIDENCE,2012
2151,,04/11/2012,06/08/2012,302000,R,RESIDENCE,2012
2135,,07/04/2012,07/04/2012,610000,R,RESIDENCE,2012
2135,,07/04/2012,07/04/2012,610000,R,RESIDENCE,2012
2135,710.64,02/03/2012,07/02/2012,1345000,R,RESIDENCE,2012
2136,518.5,04/10/2012,07/02/2012,700000,R,RESIDENCE,2012
2074,,05/01/2012,06/08/2012,550000,R,RESIDENCE,2012
2072,135.0,06/07/2012,07/03/2012,725000,R,RESIDENCE,2012
2072,138.0,04/04/2012,06/04/2012,630000,R,RESIDENCE,2012
2075,973.8,01/10/2012,07/05/2012,815000,R,RESIDENCE,2012
2074,,07/02/2012,07/02/2012,490000,R,RESIDENCE,2012
2074,,07/02/2012,07/02/2012,490000,R,RESIDENCE,2012
2076,1834.0,03/09/2012,03/09/2012,1150000,R,RESIDENCE,2012
2073,929.3,04/03/2012,07/02/2012,1175000,R,RESIDENCE,2012
2074,961.1,04/03/2012,06/05/2012,975000,R,RESIDENCE,2012
2448,1932.0,04/03/2012,07/02/2012,499000,R,RESIDENCE,2012
2448,604.1,05/09/2012,07/04/2012,305000,R,RESIDENCE,2012
2485,,04/05/2012,06/04/2012,815000,R,RESIDENCE,2012
2485,,06/07/2012,07/06/2012,206000,R,RESIDENCE,2012
2484,59.27,08/05/2012,08/09/2012,1300000,R,RESIDENCE,2012
2484,547.7,06/06/2012,07/06/2012,250000,R,RESIDENCE,2012
2484,5522.0,06/05/2012,07/02/2012,410000,R,RESIDENCE,2012
2487,735.5,05/09/2012,07/03/2012,282500,V,VACANT LAND,2012
2101,,05/11/2012,07/02/2012,550000,R,RESIDENCE,2012
2087,815.7,04/05/2012,07/02/2012,705000,R,RESIDENCE,2012
2084,695.6,05/05/2012,07/02/2012,935000,R,RESIDENCE,2012
2099,770.5,07/06/2012,07/06/2012,830000,R,RESIDENCE,2012
2099,,04/04/2012,07/04/2012,475000,R,RESIDENCE,2012
2086,695.6,04/04/2012,07/04/2012,835000,R,RESIDENCE,2012
2086,809.4,05/08/2012,07/03/2012,885000,R,RESIDENCE,2012
2097,1804.0,06/08/2012,06/08/2012,3050000,R,RESIDENCE,2012
2220,556.4,06/11/2012,08/05/2012,725000,R,RESIDENCE,2012
2220,,07/03/2012,07/03/2012,285000,R,RESIDENCE,2012
2650,1.207,06/07/2012,07/04/2012,1200000,3,COMMERCIAL,2012
2650,1.95,06/07/2012,07/04/2012,1200000,3,COMMERCIAL,2012
2681,8347.0,05/11/2012,06/08/2012,197000,3,FARM,2012
2575,1024.0,06/07/2012,07/02/2012,420000,R,RESIDENCE,2012
2576,828.4,06/06/2012,06/06/2012,285333,R,RESIDENCE,2012
2576,2.0,06/08/2012,07/05/2012,860000,R,RESIDENCE,2012
2576,2299.2,07/04/2012,07/04/2012,650000,R,RESIDENCE,2012
2577,1.97,07/03/2012,07/03/2012,2300000,3,INDUSTRIAL,2012
2640,,04/12/2012,05/04/2012,1050000,3,OFFICES,2012
2640,,04/12/2012,05/04/2012,1050000,3,OFFICES,2012
2640,695.6,05/04/2012,06/06/2012,262500,R,RESIDENCE,2012
2640,7497.0,06/01/2012,07/02/2012,332750,V,VACANT LAND,2012
2749,560.2,05/01/2012,06/08/2012,340000,R,RESIDENCE,2012
2759,828.0,04/04/2012,05/07/2012,355000,R,RESIDENCE,2012
2750,,07/02/2012,07/02/2012,180000,3,STRATA OFFICE,2012
2750,,07/02/2012,07/02/2012,230000,3,STRATA OFFICE,2012
2745,880.8,05/08/2012,07/03/2012,565000,R,RESIDENCE,2012
2747,638.7,06/06/2012,07/04/2012,295000,V,VACANT LAND,2012
2747,,04/11/2012,07/09/2012,255000,V,VACANT LAND,2012
2747,403.2,06/12/2012,07/03/2012,250000,V,VACANT LAND,2012
2745,486.5,08/02/2012,06/07/2012,253000,R,RESIDENCE,2012
2450,702.8,02/10/2012,03/08/2012,520000,R,RESIDENCE,2012
2450,749.6,02/10/2012,03/09/2012,385000,R,RESIDENCE,2012
2452,700.0,03/12/2012,03/12/2012,247000,3,HOME UNITS,2012
2452,437.0,10/05/2012,03/09/2012,349500,R,RESIDENCE,2012
2456,959.3,04/07/2012,03/05/2012,199000,V,VACANT LAND,2012
2450,618.5,02/10/2012,03/08/2012,429000,R,RESIDENCE,2012
2710,929.5,02/08/2012,03/09/2012,218500,R,RESIDENCE,2012
2340,796.7,02/07/2012,03/02/2012,347000,R,RESIDENCE,2012
2340,490.0,01/10/2012,03/02/2012,289000,R,RESIDENCE,2012
2173,650.0,01/11/2012,03/07/2012,687000,R,RESIDENCE,2012
2171,450.0,11/10/2012,12/12/2012,283500,V,VACANT LAND,2012
2170,,01/12/2012,03/06/2012,310000,R,RESIDENCE,2012
2024,385.08,12/08/2012,03/01/2012,1675000,R,RESIDENCE,2012
2026,,03/12/2012,03/12/2012,656250,R,RESIDENCE,2012
2026,518.5,12/03/2012,03/09/2012,6450000,R,RESIDENCE,2012
2022,,03/07/2012,04/03/2012,900000,R,RESIDENCE,2012
2360,74.84,10/05/2012,03/07/2012,255000,V,VACANT LAND,2012
2035,455.3,02/07/2012,03/07/2012,1050000,R,RESIDENCE,2012
2007,,03/03/2012,04/02/2012,236000,R,RESIDENCE,2012
2007,,02/11/2012,03/05/2012,159000,R,RESIDENCE,2012
2010,316.2,12/01/2012,12/02/2012,6685000,3,HOTEL,2012
2009,,09/07/2012,02/03/2012,1200000,3,COMMERCIAL,2012
2009,,09/07/2012,02/03/2012,1200000,3,COMMERCIAL,2012
2010,,07/05/2012,02/07/2012,891000,R,RESIDENCE,2012
2046,,12/02/2012,12/02/2012,411933,R,RESIDENCE,2012
2166,556.4,01/06/2012,02/03/2012,554000,R,RESIDENCE,2012
2177,278.6,12/08/2012,12/08/2012,450000,R,RESIDENCE,2012
2230,,04/02/2012,04/02/2012,127500,R,RESIDENCE,2012
2227,,11/08/2012,04/02/2012,775000,R,RESIDENCE,2012
2229,,12/09/2012,03/02/2012,505000,R,RESIDENCE,2012
2470,806.7,06/10/2012,02/07/2012,115000,V,VACANT LAND,2012
2256,569.1,03/05/2012,03/05/2012,280000,R,RESIDENCE,2012
2257,537.5,03/07/2012,03/07/2012,157500,R,RESIDENCE,2012
2550,1052.0,12/07/2012,02/01/2012,2630000,3,COMMERCIAL,2012
2732,13.9,11/02/2012,12/02/2012,437000,3,FARM,2012
2756,1011.0,02/09/2012,03/05/2012,590000,R,RESIDENCE,2012
2570,450.0,10/04/2012,03/05/2012,210000,V,VACANT LAND,2012
2567,489.3,02/06/2012,04/02/2012,450000,R,RESIDENCE,2012
2557,511.2,04/11/2012,03/12/2012,235000,V,VACANT LAND,2012
2800,541.3,03/09/2012,04/02/2012,284000,R,RESIDENCE,2012
2318,2004.0,01/05/2012,02/09/2012,505000,R,RESIDENCE,2012
2319,695.6,10/06/2012,03/01/2012,130000,R,RESIDENCE,2012
2315,801.2,11/09/2012,03/08/2012,490000,R,RESIDENCE,2012
2065,,12/08/2012,02/03/2012,820000,R,RESIDENCE,2012
2321,124.1,12/08/2012,02/06/2012,210000,V,VACANT LAND,2012
2320,572.07,12/08/2012,01/12/2012,517000,R,RESIDENCE,2012
2101,676.6,04/01/2012,04/02/2012,137500,R,RESIDENCE,2012
2103,1749.0,11/08/2012,04/02/2012,1400000,3,AGED CARE FAC,2012
2103,,12/12/2012,03/02/2012,1050000,3,HOME UNIT,2012
2287,311.3,02/06/2012,03/12/2012,310000,R,RESIDENCE,2012
2300,,11/07/2012,03/02/2012,330000,3,HOME UNIT,2012
2303,210.0,03/08/2012,03/08/2012,270000,R,RESIDENCE,2012
2299,,03/08/2012,03/12/2012,225000,R,RESIDENCE,2012
2297,335.1,02/03/2012,03/12/2012,368000,R,RESIDENCE,2012
2287,537.5,12/12/2012,03/07/2012,336000,R,RESIDENCE,2012
2111,582.7,12/12/2012,03/05/2012,970000,3,HOUSE,2012
2795,642.6,02/09/2012,03/07/2012,240000,R,RESIDENCE,2012
