post_code,area,contract_date,settlement_date,purchase_price,nature_of_property,primary_purpose,year
2440,7572.0,02/04/2023,03/06/2023,814000,3,WAREHOUSE,2023
2441,1012.0,12/12/2023,03/09/2023,650000,R,RESIDENCE,2023
2440,449.73,06/09/2023,02/10/2023,1200000,V,VACANT LAND,2023
2440,88.83,06/09/2023,02/10/2023,1200000,V,VACANT LAND,2023
2441,7.761,02/08/2023,03/08/2023,660000,R,RESIDENCE,2023
2474,667.7,02/08/2023,03/08/2023,300000,R,RESIDENCE,2023
2474,736.1,02/08/2023,03/08/2023,227500,V,VACANT LAND,2023
2480,607.03,02/07/2023,03/07/2023,230000,R,RESIDENCE,2023
2480,775.0,02/03/2023,03/03/2023,560000,R,RESIDENCE,2023
2480,5193.0,02/08/2023,03/08/2023,900000,R,RESIDENCE,2023
2480,575.4,02/02/2023,03/03/2023,625000,R,RESIDENCE,2023
2480,616.6,02/04/2023,03/06/2023,392000,R,RESIDENCE,2023
2480,847.8,10/11/2023,03/06/2023,439000,V,VACANT LAND,2023
2480,877.8,06/07/2023,03/07/2023,402000,V,VACANT LAND,2023
2447,19.41,02/09/2023,03/09/2023,740000,R,RESIDENCE,2023
2448,568.9,02/08/2023,03/08/2023,720000,R,RESIDENCE,2023
2448,583.6,02/09/2023,03/09/2023,690000,R,RESIDENCE,2023
2448,622.1,03/02/2023,03/03/2023,325000,R,RESIDENCE,2023
2486,2.086,02/01/2023,03/03/2023,1050000,R,RESIDENCE,2023
2487,,02/06/2023,03/08/2023,550000,R,RESIDENCE,2023
2486,649.8,02/10/2023,03/08/2023,850000,R,RESIDENCE,2023
2487,180.0,02/01/2023,03/03/2023,770000,R,RESIDENCE,2023
2485,,02/02/2023,03/06/2023,780000,R,RESIDENCE,2023
2486,611.6,02/08/2023,03/08/2023,758000,R,RESIDENCE,2023
2486,,02/10/2023,03/09/2023,640000,R,RESIDENCE,2023
2485,,02/02/2023,03/06/2023,895000,R,RESIDENCE,2023
2486,2970.0,02/01/2023,03/03/2023,1070000,R,RESIDENCE,2023
2483,78.98,11/09/2023,03/07/2023,1264250,R,RESIDENCE,2023
2484,505.9,02/01/2023,03/03/2023,520000,R,RESIDENCE,2023
2486,,02/01/2023,03/03/2023,686000,R,RESIDENCE,2023
2487,525.0,12/03/2023,03/03/2023,2200000,R,RESIDENCE,2023
2487,588.8,12/07/2023,03/07/2023,1600000,R,RESIDENCE,2023
2485,,02/03/2023,03/06/2023,818000,R,RESIDENCE,2023
2489,528.0,02/10/2023,03/09/2023,1060000,R,RESIDENCE,2023
2360,910.5,02/02/2023,03/03/2023,385000,R,RESIDENCE,2023
2361,2023.0,12/05/2023,03/03/2023,280000,R,RESIDENCE,2023
2360,307.07,02/07/2023,03/07/2023,1360000,3,FARM,2023
2360,800.0,11/01/2023,03/03/2023,670000,R,RESIDENCE,2023
2400,1012.0,02/06/2023,03/08/2023,440000,R,RESIDENCE,2023
2400,698.0,01/12/2023,03/08/2023,177000,R,RESIDENCE,2023
2032,423.7,10/11/2023,03/03/2023,4000000,R,RESIDENCE,2023
2032,282.0,12/05/2023,03/08/2023,1605000,R,RESIDENCE,2023
2034,66.9,02/04/2023,03/06/2023,815000,R,RESIDENCE,2023
2033,79.0,02/03/2023,03/03/2023,635000,R,RESIDENCE,2023
2034,,12/01/2023,03/08/2023,5350000,R,RESIDENCE,2023
2036,112.0,02/10/2023,03/07/2023,1125000,R,RESIDENCE,2023
2026,51.0,12/05/2023,03/09/2023,1300000,R,RESIDENCE,2023
2026,,12/02/2023,03/03/2023,8700000,R,RESIDENCE,2023
2030,276.6,10/11/2023,03/06/2023,6900000,R,RESIDENCE,2023
2026,101.0,02/03/2023,03/06/2023,2010000,R,RESIDENCE,2023
2028,176.0,12/09/2023,03/03/2023,3300000,R,RESIDENCE,2023
2027,132.5,12/06/2023,03/03/2023,3010000,R,RESIDENCE,2023
2027,751.4,02/07/2023,03/07/2023,26500000,3,COMMERCIAL,2023
2023,,12/08/2023,03/08/2023,2500000,R,RESIDENCE,2023
2027,80.0,06/08/2023,03/02/2023,159746,V,VACANT LAND,2023
2155,,02/10/2023,03/06/2023,675000,R,RESIDENCE,2023
2768,575.1,02/05/2023,03/09/2023,1300000,R,RESIDENCE,2023
2767,520.9,02/04/2023,03/06/2023,1315000,R,RESIDENCE,2023
2770,588.1,02/05/2023,03/06/2023,700000,R,RESIDENCE,2023
2763,600.0,02/01/2023,03/08/2023,1465000,R,RESIDENCE,2023
2770,559.0,02/10/2023,03/08/2023,670000,R,RESIDENCE,2023
2148,689.2,02/04/2023,03/03/2023,823000,R,RESIDENCE,2023
2761,414.2,02/09/2023,03/03/2023,857000,R,RESIDENCE,2023
2763,1226.52,02/06/2023,03/06/2023,1610000,R,RESIDENCE,2023
2763,557.5,02/05/2023,03/06/2023,972000,R,RESIDENCE,2023
2148,607.0,02/04/2023,03/06/2023,806000,R,RESIDENCE,2023
2763,557.5,03/02/2023,03/03/2023,700000,R,RESIDENCE,2023
2148,556.4,02/09/2023,03/09/2023,745000,R,RESIDENCE,2023
2148,177.0,12/07/2023,03/07/2023,1200000,R,RESIDENCE,2023
2767,450.4,02/04/2023,03/06/2023,830000,R,RESIDENCE,2023
2770,701.9,02/06/2023,03/08/2023,586000,R,RESIDENCE,2023
2765,558.3,02/01/2023,03/08/2023,860000,R,RESIDENCE,2023
2148,,12/07/2023,03/03/2023,585000,R,RESIDENCE,2023
2763,,01/12/2023,03/08/2023,720000,R,RESIDENCE,2023
2767,776.2,02/04/2023,03/06/2023,822500,R,RESIDENCE,2023
2761,553.2,02/01/2023,03/08/2023,850000,R,RESIDENCE,2023
2761,343.0,02/10/2023,03/03/2023,722500,R,RESIDENCE,2023
2148,100.0,02/09/2023,03/03/2023,569000,R,RESIDENCE,2023
2155,270.4,03/03/2023,03/06/2023,690948,V,VACANT LAND,2023
2762,,12/09/2023,03/08/2023,1150000,R,RESIDENCE,2023
2765,300.1,02/03/2023,03/07/2023,600000,V,VACANT LAND,2023
2770,2511.0,02/09/2023,03/08/2023,8652000,3,WAREHOUSE,2023
2765,281.0,01/10/2023,03/09/2023,940000,R,RESIDENCE,2023
2765,240.0,10/07/2023,03/03/2023,920000,R,RESIDENCE,2023
2765,223.0,12/05/2023,03/03/2023,885000,R,RESIDENCE,2023
2765,223.0,12/02/2023,03/06/2023,910000,R,RESIDENCE,2023
2148,323.1,12/06/2023,03/06/2023,1225000,R,RESIDENCE,2023
2769,376.6,02/02/2023,03/03/2023,1350000,R,RESIDENCE,2023
2766,198.0,01/12/2023,03/09/2023,700000,R,RESIDENCE,2023
2769,300.0,02/01/2023,03/08/2023,1200000,R,RESIDENCE,2023
2763,225.1,09/07/2023,03/03/2023,999990,R,RESIDENCE,2023
2769,277.4,02/09/2023,03/09/2023,1165000,R,RESIDENCE,2023
2780,,02/03/2023,03/03/2023,415000,R,RESIDENCE,2023
2782,834.7,02/03/2023,03/03/2023,720000,R,RESIDENCE,2023
2780,928.5,02/10/2023,03/07/2023,1220000,R,RESIDENCE,2023
2567,540.1,02/06/2023,03/06/2023,1047500,R,RESIDENCE,2023
2567,501.5,02/01/2023,03/03/2023,1090000,R,RESIDENCE,2023
2179,2.526,12/09/2023,03/09/2023,10000000,R,RESIDENCE,2023
2567,563.4,01/05/2023,03/06/2023,856000,R,RESIDENCE,2023
2567,570.6,02/10/2023,03/07/2023,437500,R,RESIDENCE,2023
2557,,05/09/2023,03/09/2023,790000,R,RESIDENCE,2023
2557,,04/07/2023,03/09/2023,620000,V,VACANT LAND,2023
2557,,04/07/2023,03/09/2023,650000,V,VACANT LAND,2023
2179,,02/09/2023,03/06/2023,940000,V,VACANT LAND,2023
2179,,11/02/2023,03/06/2023,925000,V,VACANT LAND,2023
2179,,11/02/2023,03/06/2023,925000,V,VACANT LAND,2023
2570,300.0,02/06/2023,03/03/2023,1065000,R,RESIDENCE,2023
2566,578.9,02/03/2023,03/03/2023,270000,R,RESIDENCE,2023
2560,669.3,12/02/2023,03/03/2023,730000,R,RESIDENCE,2023
2560,533.0,12/12/2023,03/06/2023,1000000,R,RESIDENCE,2023
2560,600.2,01/12/2023,03/03/2023,720000,R,RESIDENCE,2023
2560,556.4,02/06/2023,03/08/2023,705000,R,RESIDENCE,2023
2560,566.0,01/12/2023,03/09/2023,685000,R,RESIDENCE,2023
2560,670.3,03/03/2023,03/03/2023,730000,R,RESIDENCE,2023
2566,609.4,02/03/2023,03/03/2023,690000,R,RESIDENCE,2023
2565,644.9,12/02/2023,03/03/2023,875000,R,RESIDENCE,2023
2560,300.0,07/09/2023,03/07/2023,400000,V,VACANT LAND,2023
2560,428.3,03/01/2023,03/03/2023,580000,R,RESIDENCE,2023
2756,2.023,12/09/2023,03/08/2023,550000,R,RESIDENCE,2023
2756,646.1,12/10/2023,03/06/2023,1460000,R,RESIDENCE,2023
2756,2018.0,03/03/2023,03/03/2023,3025000,R,RESIDENCE,2023
2756,721.6,12/05/2023,03/06/2023,1125000,R,RESIDENCE,2023
2765,2.024,03/10/2023,03/02/2023,7500000,R,RESIDENCE,2023
2756,13.41,03/03/2023,03/06/2023,7200000,3,FARM,2023
2756,13.91,03/03/2023,03/06/2023,7200000,3,FARM,2023
2756,14.76,03/03/2023,03/06/2023,7200000,3,FARM,2023
2756,11.94,03/03/2023,03/06/2023,7200000,3,FARM,2023
2756,8.48,03/03/2023,03/06/2023,7200000,3,FARM,2023
2756,3.227,03/03/2023,03/06/2023,7200000,3,FARM,2023
2756,13.74,03/03/2023,03/06/2023,7200000,3,FARM,2023
2756,20.85,03/03/2023,03/06/2023,7200000,3,FARM,2023
2756,1.12,08/06/2023,03/03/2023,2250000,R,RESIDENCE,2023
2756,635.7,02/09/2023,03/09/2023,820000,R,RESIDENCE,2023
2166,,01/07/2023,03/08/2023,380000,R,RESIDENCE,2023
2165,187.0,02/03/2023,03/03/2023,744000,R,RESIDENCE,2023
2166,1069.0,12/12/2023,03/09/2023,1350000,R,RESIDENCE,2023
2165,581.7,02/03/2023,03/08/2023,733000,R,RESIDENCE,2023
2165,695.5,12/07/2023,03/09/2023,870000,R,RESIDENCE,2023
2166,224.8,02/10/2023,03/09/2023,880000,R,RESIDENCE,2023
2790,1125.0,02/09/2023,03/09/2023,480000,R,RESIDENCE,2023
2168,719.5,02/07/2023,03/07/2023,1280000,R,RESIDENCE,2023
2170,,03/08/2023,03/08/2023,255000,R,RESIDENCE,2023
2168,524.8,12/03/2023,03/08/2023,735000,R,RESIDENCE,2023
2170,689.2,12/02/2023,03/03/2023,470000,R,RESIDENCE,2023
2171,462.4,01/12/2023,03/07/2023,1020000,R,RESIDENCE,2023
2170,174.0,12/07/2023,03/07/2023,668500,R,RESIDENCE,2023
2168,607.0,03/02/2023,03/07/2023,360000,R,RESIDENCE,2023
2174,495.0,11/01/2023,03/07/2023,860000,R,RESIDENCE,2023
2170,178.0,02/09/2023,03/09/2023,742500,R,RESIDENCE,2023
2179,270.0,11/11/2023,03/07/2023,570000,V,VACANT LAND,2023
2179,270.0,10/05/2023,03/08/2023,570000,V,VACANT LAND,2023
2179,270.0,12/05/2023,03/07/2023,579950,R,RESIDENCE,2023
2179,306.2,03/10/2023,03/09/2023,443700,V,VACANT LAND,2023
2179,344.8,04/08/2023,03/06/2023,450000,R,RESIDENCE,2023
2179,344.4,05/10/2023,03/03/2023,460000,R,RESIDENCE,2023
2747,569.8,02/12/2023,03/08/2023,1135000,R,RESIDENCE,2023
2748,2.023,02/01/2023,03/01/2023,8250000,R,RESIDENCE,2023
2747,1245.0,02/03/2023,03/03/2023,980000,R,RESIDENCE,2023
2747,,02/03/2023,03/06/2023,600000,R,RESIDENCE,2023
2753,1.619,12/02/2023,03/03/2023,3000000,R,RESIDENCE,2023
2760,373.1,01/03/2023,03/06/2023,677000,R,RESIDENCE,2023
2759,610.0,12/12/2023,03/09/2023,159000,R,RESIDENCE,2023
2760,626.0,01/09/2023,03/03/2023,1050000,R,RESIDENCE,2023
2747,,02/01/2023,03/03/2023,325000,R,RESIDENCE,2023
2747,1581.0,02/10/2023,03/03/2023,750000,R,RESIDENCE,2023
2747,607.4,02/06/2023,03/02/2023,610000,R,RESIDENCE,2023
2750,,02/02/2023,03/09/2023,425000,R,RESIDENCE,2023
2747,561.6,02/07/2023,03/08/2023,810000,R,RESIDENCE,2023
2760,600.7,02/03/2023,03/06/2023,665000,V,VACANT LAND,2023
2760,,12/09/2023,03/09/2023,638000,R,RESIDENCE,2023
2747,386.6,01/11/2023,03/08/2023,885000,R,RESIDENCE,2023
2750,,12/08/2023,02/01/2023,395000,R,RESIDENCE,2023
2750,74.0,02/11/2023,03/08/2023,442000,R,RESIDENCE,2023
2573,,02/07/2023,03/03/2023,585000,R,RESIDENCE,2023
2572,1065.0,12/08/2023,03/09/2023,930000,R,RESIDENCE,2023
2571,,02/10/2023,03/08/2023,740000,V,VACANT LAND,2023
2571,,02/10/2023,03/08/2023,800000,V,VACANT LAND,2023
2571,,02/10/2023,03/08/2023,800000,V,VACANT LAND,2023
2571,,02/10/2023,03/08/2023,800000,V,VACANT LAND,2023
2571,,02/10/2023,03/08/2023,800000,V,VACANT LAND,2023
2571,,02/10/2023,03/08/2023,710000,V,VACANT LAND,2023
2571,,02/10/2023,03/08/2023,710000,V,VACANT LAND,2023
2571,,02/10/2023,03/08/2023,720000,V,VACANT LAND,2023
2571,,02/10/2023,03/08/2023,800000,V,VACANT LAND,2023
2571,,02/10/2023,03/08/2023,740000,V,VACANT LAND,2023
2571,,02/10/2023,03/08/2023,670000,V,VACANT LAND,2023
2571,,02/10/2023,03/08/2023,670000,V,VACANT LAND,2023
2571,,02/10/2023,03/08/2023,730000,V,VACANT LAND,2023
2571,590.2,02/10/2023,03/08/2023,830000,V,VACANT LAND,2023
2571,520.3,02/10/2023,03/08/2023,790000,V,VACANT LAND,2023
2571,476.9,02/10/2023,03/08/2023,750000,V,VACANT LAND,2023
2571,460.5,02/10/2023,03/08/2023,730000,V,VACANT LAND,2023
2571,494.6,02/10/2023,03/08/2023,770000,V,VACANT LAND,2023
2571,481.3,02/10/2023,03/08/2023,760000,V,VACANT LAND,2023
2571,470.6,02/10/2023,03/08/2023,750000,V,VACANT LAND,2023
2571,466.5,02/10/2023,03/08/2023,750000,V,VACANT LAND,2023
2571,654.3,02/10/2023,03/08/2023,870000,V,VACANT LAND,2023
2571,528.9,02/10/2023,03/08/2023,795000,V,VACANT LAND,2023
2571,561.6,02/10/2023,03/08/2023,815000,V,VACANT LAND,2023
2571,715.5,01/12/2023,03/06/2023,650000,V,VACANT LAND,2023
2560,462.7,02/08/2023,03/03/2023,900000,R,RESIDENCE,2023
2752,4152.0,12/02/2023,03/06/2023,2100000,R,RESIDENCE,2023
2671,885.2,02/09/2023,03/09/2023,250000,R,RESIDENCE,2023
2880,604.17,02/10/2023,03/07/2023,435000,R,RESIDENCE,2023
2835,2081.0,02/10/2023,03/03/2023,175000,R,RESIDENCE,2023
2829,1296.0,02/01/2023,03/07/2023,195000,R,RESIDENCE,2023
2711,891.6,02/01/2023,03/03/2023,310000,R,RESIDENCE,2023
2711,1077.0,02/07/2023,03/08/2023,155000,R,RESIDENCE,2023
2672,1258.0,02/03/2023,03/03/2023,310000,3,COMMERCIAL,2023
2672,2023.0,02/03/2023,03/03/2023,310000,3,COMMERCIAL,2023
2672,1012.0,02/01/2023,03/08/2023,200000,R,RESIDENCE,2023
2824,1012.0,02/06/2023,03/03/2023,240000,R,RESIDENCE,2023
2738,6526.0,09/03/2023,03/03/2023,1100000,R,RESIDENCE,2023
2648,1012.0,02/06/2023,03/08/2023,175000,R,RESIDENCE,2023
2739,851.0,02/08/2023,03/08/2023,640000,R,RESIDENCE,2023
2365,258.99,07/01/2023,03/07/2023,3200000,3,FARM,2023
2365,911.5,02/03/2023,03/03/2023,395000,R,RESIDENCE,2023
2350,,02/09/2023,03/09/2023,250000,R,RESIDENCE,2023
2350,758.6,02/06/2023,03/06/2023,416500,R,RESIDENCE,2023
2350,,12/02/2023,03/08/2023,500000,R,RESIDENCE,2023
2350,,06/06/2023,03/07/2023,172000,V,VACANT LAND,2023
2350,,06/08/2023,03/06/2023,175000,R,RESIDENCE,2023
2350,,02/07/2023,03/06/2023,175000,R,RESIDENCE,2023
2350,779.8,02/06/2023,03/06/2023,275000,R,RESIDENCE,2023
2199,739.8,12/03/2023,03/06/2023,1799950,R,RESIDENCE,2023
2198,,02/04/2023,03/06/2023,580000,R,RESIDENCE,2023
2214,556.4,01/10/2023,03/03/2023,1025000,R,RESIDENCE,2023
2212,575.4,10/12/2023,03/03/2023,1221000,R,RESIDENCE,2023
2197,423.7,02/11/2023,03/03/2023,851000,R,RESIDENCE,2023
2197,,01/04/2023,03/03/2023,724000,R,RESIDENCE,2023
2190,456.3,12/07/2023,03/03/2023,3700000,R,RESIDENCE,2023
2200,,02/10/2023,03/09/2023,395000,R,RESIDENCE,2023
2195,739.7,01/12/2023,03/09/2023,2300000,R,RESIDENCE,2023
2195,79.9,02/08/2023,03/03/2023,400000,R,RESIDENCE,2023
2195,15.8,02/08/2023,03/03/2023,400000,R,RESIDENCE,2023
2209,467.9,02/11/2023,03/03/2023,1900000,R,RESIDENCE,2023
2195,,03/08/2023,03/08/2023,185000,R,RESIDENCE,2023
2206,373.1,12/03/2023,03/03/2023,1495000,R,RESIDENCE,2023
2192,650.29,11/09/2023,03/09/2023,2300000,R,RESIDENCE,2023
2192,651.2,12/02/2023,03/03/2023,2050000,R,RESIDENCE,2023
2196,687.39,11/11/2023,03/03/2023,1720000,R,RESIDENCE,2023
2195,,01/09/2023,03/09/2023,400000,R,RESIDENCE,2023
2193,398.3,12/03/2023,03/03/2023,1410000,R,RESIDENCE,2023
2163,,02/06/2023,03/06/2023,660000,3,COMMERCIAL,2023
2209,203.0,12/03/2023,03/08/2023,975000,R,RESIDENCE,2023
2209,151.0,10/12/2023,03/08/2023,785000,R,RESIDENCE,2023
2214,,12/02/2023,03/07/2023,1340000,R,RESIDENCE,2023
2214,,12/03/2023,03/07/2023,1355000,R,RESIDENCE,2023
2193,121.0,02/06/2023,03/06/2023,672888,R,RESIDENCE,2023
2259,2035.0,03/03/2023,03/03/2023,1875000,3,COMMERCIAL,2023
2259,804.0,02/11/2023,03/03/2023,455000,R,RESIDENCE,2023
2263,610.0,02/10/2023,03/03/2023,690000,R,RESIDENCE,2023
2261,461.4,01/10/2023,03/03/2023,660000,R,RESIDENCE,2023
2263,700.0,02/02/2023,03/03/2023,842000,R,RESIDENCE,2023
2261,607.8,02/02/2023,03/06/2023,965000,R,RESIDENCE,2023
2261,575.4,03/02/2023,03/06/2023,1000000,R,RESIDENCE,2023
2261,556.4,03/01/2023,03/06/2023,560000,R,RESIDENCE,2023
2261,556.4,12/12/2023,03/06/2023,1300000,R,RESIDENCE,2023
2259,556.4,02/07/2023,03/07/2023,555000,R,RESIDENCE,2023
2259,8.466,12/05/2023,03/07/2023,11000000,R,RESIDENCE,2023
2261,,12/01/2023,03/06/2023,820000,R,RESIDENCE,2023
2263,,02/02/2023,03/09/2023,510000,R,RESIDENCE,2023
2261,568.0,11/08/2023,03/08/2023,1150000,R,RESIDENCE,2023
2259,5.136,11/04/2023,03/03/2023,6350000,R,RESIDENCE,2023
2262,557.0,01/12/2023,03/09/2023,900000,R,RESIDENCE,2023
2259,,02/02/2023,03/02/2023,630000,R,RESIDENCE,2023
2261,505.9,01/06/2023,03/03/2023,833000,R,RESIDENCE,2023
2251,1131.0,01/09/2023,03/06/2023,1100000,R,RESIDENCE,2023
2262,608.0,01/10/2023,03/07/2023,750000,R,RESIDENCE,2023
2250,,12/09/2023,03/03/2023,1150000,R,RESIDENCE,2023
2263,186.0,12/07/2023,03/06/2023,625000,R,RESIDENCE,2023
2257,663.9,11/11/2023,03/03/2023,1600000,R,RESIDENCE,2023
2256,784.1,02/10/2023,03/03/2023,1440000,R,RESIDENCE,2023
2251,739.8,02/06/2023,03/08/2023,1200000,R,RESIDENCE,2023
2250,651.3,02/02/2023,03/03/2023,725000,R,RESIDENCE,2023
2251,,12/08/2023,03/07/2023,800000,R,RESIDENCE,2023
2260,556.4,09/03/2023,03/09/2023,1800000,R,RESIDENCE,2023
2260,518.5,01/10/2023,03/03/2023,1305000,R,RESIDENCE,2023
2250,480.6,02/02/2023,03/09/2023,570000,R,RESIDENCE,2023
2250,,02/01/2023,03/08/2023,660000,R,RESIDENCE,2023
2250,,02/01/2023,03/08/2023,425000,R,RESIDENCE,2023
2256,447.7,02/03/2023,03/06/2023,2200000,R,RESIDENCE,2023
2251,771.0,01/10/2023,03/07/2023,865000,R,RESIDENCE,2023
2257,998.0,10/04/2023,03/09/2023,1650000,R,RESIDENCE,2023
2257,588.1,02/10/2023,03/03/2023,860000,R,RESIDENCE,2023
2260,9540.0,01/10/2023,03/08/2023,1900000,R,RESIDENCE,2023
2259,683.3,02/04/2023,03/06/2023,880000,R,RESIDENCE,2023
2261,,01/09/2023,03/06/2023,868000,R,RESIDENCE,2023
2257,,02/08/2023,03/06/2023,1525000,R,RESIDENCE,2023
2259,538.9,02/12/2023,03/06/2023,825000,R,RESIDENCE,2023
2257,464.5,01/10/2023,03/06/2023,2300000,R,RESIDENCE,2023
2151,,12/07/2023,03/07/2023,1924215,R,RESIDENCE,2023
2151,,12/07/2023,03/07/2023,1424470,R,RESIDENCE,2023
2151,,12/07/2023,03/07/2023,507615,R,RESIDENCE,2023
2151,,12/07/2023,03/07/2023,1924215,R,RESIDENCE,2023
2151,,12/07/2023,03/07/2023,1424470,R,RESIDENCE,2023
2151,,12/07/2023,03/07/2023,1424470,R,RESIDENCE,2023
2151,,12/07/2023,03/07/2023,1924215,R,RESIDENCE,2023
2151,,12/07/2023,03/07/2023,1924215,R,RESIDENCE,2023
2153,556.4,02/03/2023,03/03/2023,1200000,R,RESIDENCE,2023
2115,638.6,12/06/2023,03/06/2023,1542500,R,RESIDENCE,2023
2116,623.9,01/05/2023,03/03/2023,1510000,R,RESIDENCE,2023
2127,120.0,02/03/2023,03/03/2023,829000,R,RESIDENCE,2023
2127,181.0,02/01/2023,03/07/2023,1119000,R,RESIDENCE,2023
2117,645.0,12/05/2023,03/06/2023,1610000,R,RESIDENCE,2023
2127,,02/10/2023,03/03/2023,795000,R,RESIDENCE,2023
2121,81.0,01/08/2023,03/06/2023,605000,R,RESIDENCE,2023
2118,695.6,02/11/2023,03/03/2023,1560000,R,RESIDENCE,2023
2118,191.0,03/08/2023,03/09/2023,625000,R,RESIDENCE,2023
2115,,12/08/2023,03/08/2023,1007000,R,RESIDENCE,2023
2118,,02/07/2023,03/03/2023,1250000,R,RESIDENCE,2023
2127,88.0,02/09/2023,03/09/2023,515000,R,RESIDENCE,2023
2145,,02/04/2023,03/06/2023,360000,R,RESIDENCE,2023
2121,740.1,12/07/2023,03/07/2023,2170000,R,RESIDENCE,2023
2121,,01/12/2023,03/09/2023,725000,R,RESIDENCE,2023
2121,,01/12/2023,03/09/2023,725000,R,RESIDENCE,2023
2141,93.0,02/02/2023,03/09/2023,600000,R,RESIDENCE,2023
2127,143.0,02/03/2023,03/07/2023,888000,R,RESIDENCE,2023
2150,110.0,02/05/2023,03/08/2023,622000,R,RESIDENCE,2023
2117,376.4,12/06/2023,03/06/2023,1465000,R,RESIDENCE,2023
2151,184.0,02/03/2023,03/03/2023,690000,R,RESIDENCE,2023
2142,408.73,09/08/2023,03/08/2023,1325000,R,RESIDENCE,2023
2142,398.67,09/08/2023,03/08/2023,1325000,R,RESIDENCE,2023
2142,841.0,09/03/2023,03/03/2023,1250000,R,RESIDENCE,2023
2145,676.6,01/11/2023,03/08/2023,1210000,R,RESIDENCE,2023
2161,408.6,12/08/2023,03/08/2023,1336500,3,COMMERCIAL,2023
2161,408.7,12/08/2023,03/08/2023,1793000,3,COMMERCIAL,2023
2145,556.4,12/03/2023,03/03/2023,1550000,R,RESIDENCE,2023
2145,556.4,12/08/2023,03/08/2023,960000,R,RESIDENCE,2023
2145,537.5,02/01/2023,03/03/2023,1018000,R,RESIDENCE,2023
2145,,02/05/2023,03/06/2023,858000,R,RESIDENCE,2023
2145,594.4,02/03/2023,03/03/2023,225000,R,RESIDENCE,2023
2145,769.2,12/03/2023,03/03/2023,1800000,R,RESIDENCE,2023
2161,,02/12/2023,03/07/2023,650000,3,COMMERCIAL,2023
2161,,02/12/2023,03/07/2023,730000,3,COMMERCIAL,2023
2144,,02/07/2023,03/09/2023,500000,R,RESIDENCE,2023
2161,211.0,12/12/2023,03/08/2023,739000,R,RESIDENCE,2023
2144,106.0,09/03/2023,03/07/2023,588000,3,COMMERCIAL,2023
2710,847.3,02/06/2023,03/08/2023,350000,R,RESIDENCE,2023
2710,10289.5,11/10/2023,02/09/2023,13201790,3,FARM,2023
2710,121.5,02/06/2023,03/09/2023,125000,R,RESIDENCE,2023
2647,1011.83,02/10/2023,03/03/2023,480000,R,RESIDENCE,2023
2647,613.0,02/01/2023,03/06/2023,2300000,R,RESIDENCE,2023
2643,745.9,02/02/2023,03/08/2023,590000,R,RESIDENCE,2023
2219,,01/07/2023,03/06/2023,1020000,R,RESIDENCE,2023
2223,6212.0,03/04/2023,03/07/2023,12155000,3,FACTORY,2023
2209,448.9,12/07/2023,03/07/2023,1410000,R,RESIDENCE,2023
2209,,02/09/2023,03/09/2023,900000,R,RESIDENCE,2023
2220,527.58,02/04/2023,03/09/2023,1900000,R,RESIDENCE,2023
2210,558.7,02/01/2023,03/09/2023,2534880,R,RESIDENCE,2023
2223,406.2,03/02/2023,03/07/2023,1400000,R,RESIDENCE,2023
2590,2714.0,01/09/2023,03/08/2023,500000,3,WAREHOUSE,2023
2590,669.5,02/09/2023,03/09/2023,340000,R,RESIDENCE,2023
2594,2.0,02/07/2023,03/07/2023,750000,R,RESIDENCE,2023
2587,483.5,02/08/2023,03/08/2023,155000,R,RESIDENCE,2023
2587,1.619,02/10/2023,03/06/2023,730000,R,RESIDENCE,2023
2594,995.0,12/12/2023,03/03/2023,2200000,3,COMMERCIAL,2023
2132,249.6,02/02/2023,03/06/2023,790000,R,RESIDENCE,2023
2204,162.4,02/01/2023,03/08/2023,2160000,R,RESIDENCE,2023
2041,,02/09/2023,03/09/2023,920000,R,RESIDENCE,2023
2040,213.81,12/07/2023,03/07/2023,1775000,R,RESIDENCE,2023
2040,360.4,12/02/2023,03/03/2023,3925000,R,RESIDENCE,2023
2050,131.5,12/09/2023,03/03/2023,1300000,R,RESIDENCE,2023
2040,101.2,02/02/2023,03/02/2023,328175,R,RESIDENCE,2023
2042,149.4,02/08/2023,03/02/2023,2100000,R,RESIDENCE,2023
2042,158.1,02/09/2023,03/09/2023,1625000,R,RESIDENCE,2023
2428,642.4,02/10/2023,03/03/2023,750000,R,RESIDENCE,2023
2428,,03/02/2023,03/03/2023,320000,R,RESIDENCE,2023
2324,1208.0,02/02/2023,03/09/2023,570000,R,RESIDENCE,2023
2428,600.7,02/01/2023,03/08/2023,650000,R,RESIDENCE,2023
2428,10.13,12/05/2023,03/03/2023,2300000,R,RESIDENCE,2023
2430,834.3,11/03/2023,03/06/2023,915000,R,RESIDENCE,2023
2430,689.2,12/01/2023,03/08/2023,460000,R,RESIDENCE,2023
2427,562.8,02/03/2023,03/03/2023,359000,R,RESIDENCE,2023
2430,1.0,02/02/2023,03/07/2023,1180000,R,RESIDENCE,2023
2430,,02/09/2023,03/09/2023,310000,R,RESIDENCE,2023
2425,3.375,02/01/2023,03/08/2023,485000,3,FARM,2023
2429,695.6,02/06/2023,03/03/2023,370000,R,RESIDENCE,2023
2422,695.5,02/08/2023,03/08/2023,650000,R,RESIDENCE,2023
2422,647.9,02/08/2023,03/08/2023,380000,R,RESIDENCE,2023
