area,contract_date,purchase_price,year,post_code
0.0,18/12/1990,290000,1990,2046
669.1,28/09/1990,209000,1990,2170
669.0,01/06/1990,118000,1990,2170
991.7,01/03/1990,157000,1990,2170
110.6,19/02/1990,165000,1990,2008
111.0,05/04/1990,165000,1990,2008
1093.0,10/01/1990,500000,1990,2008
132.0,14/02/1990,167000,1990,2008
129.0,17/01/1990,120000,1990,2008
0.0,14/11/1990,275000,1990,2046
0.0,28/09/1990,213000,1990,2046
796.7,26/07/1990,112000,1990,2259
733.0,21/11/1990,125000,1990,2259
612.0,08/01/1990,139000,1990,2259
637.0,22/02/1990,138000,1990,2261
695.6,02/03/1990,150000,1990,2259
556.0,24/05/1990,175000,1990,2162
683.0,23/11/1990,144000,1990,2162
537.0,20/12/1990,125000,1990,2162
538.3,10/10/1990,128000,1990,2259
1018.0,13/12/1990,130000,1990,2321
3.0,23/03/1990,601350,1990,2747
6.0,21/12/1990,1700000,1990,2747
1689.0,27/11/1990,175000,1990,2480
1050.0,05/12/1990,380000,1990,2105
1214.0,29/05/1990,426000,1990,2107
0.0,27/11/1990,1125000,1990,2107
790.0,21/12/1990,740000,1990,2107
1144.0,21/03/1990,780000,1990,2107
0.0,18/09/1990,530000,1990,2107
1473.0,05/04/1990,575000,1990,2107
1214.0,06/12/1990,900000,1990,2107
0.0,16/02/1990,275000,1990,2107
777.0,09/02/1990,400000,1990,2107
2393.0,19/01/1990,300000,1990,2170
5609.0,19/12/1990,800000,1990,2170
835.7,12/12/1990,105000,1990,2450
114.0,30/01/1990,192000,1990,2550
43.0,28/05/1990,135000,1990,2550
44.0,14/06/1990,162000,1990,2550
43.0,14/08/1990,150000,1990,2550
670.0,14/12/1990,115000,1990,2450
538.0,10/10/1990,128000,1990,2259
2011.0,17/09/1990,705000,1990,2105
891.0,20/12/1990,120000,1990,2105
714.0,20/09/1990,370000,1990,2105
581.0,22/06/1990,364000,1990,2105
448.0,24/10/1990,295000,1990,2105
0.0,22/06/1990,275000,1990,2105
468.0,25/01/1990,128000,1990,2259
796.7,09/04/1990,183000,1990,2259
672.5,21/12/1990,105000,1990,2450
1113.0,15/10/1990,104500,1990,2105
0.0,28/09/1990,650000,1990,2105
1587.0,04/12/1990,695000,1990,2105
641.0,18/10/1990,325000,1990,2105
682.0,18/10/1990,250000,1990,2105
1182.0,06/04/1990,365000,1990,2105
1287.0,12/04/1990,415000,1990,2105
954.0,07/04/1990,860000,1990,2105
758.0,14/02/1990,650000,1990,2105
999.0,23/07/1990,460000,1990,2107
1081.0,09/02/1990,450000,1990,2093
0.0,21/05/1990,271500,1990,2046
0.0,08/11/1990,180000,1990,2046
0.0,20/11/1990,250000,1990,2046
400.0,01/08/1990,325000,1990,2046
,25/06/1990,120000,1990,2170
,20/04/1990,630000,1990,2170
460.0,06/06/1990,380000,1990,2046
10.0,01/03/1990,15845000,1990,2190
612.0,08/01/1990,139000,1990,2259
508.0,25/01/1990,145000,1990,2259
468.0,16/02/1990,109000,1990,2259
765.0,03/07/1990,480000,1990,2105
796.0,03/07/1990,192500,1990,2105
613.0,04/12/1990,410000,1990,2105
637.1,22/02/1990,138000,1990,2259
619.0,01/06/1990,130000,1990,2259
620.0,01/06/1990,138000,1990,2176
619.7,01/06/1990,138000,1990,2259
695.6,06/02/1990,142000,1990,2259
695.0,17/01/1990,175000,1990,2259
650.1,14/08/1990,142000,1990,2259
539.0,05/01/1990,610000,1990,2093
3244.0,18/01/1990,1800000,1990,2093
600.0,04/05/1990,700000,1990,2105
0.0,18/05/1990,900000,1990,2105
1107.0,21/12/1990,305000,1990,2105
1239.0,05/12/1990,200000,1990,2105
552.0,18/12/1990,110000,1990,2259
380.0,27/09/1990,250000,1990,2046
468.0,25/01/1990,118000,1990,2259
727.2,16/11/1990,148000,1990,2170
668.9,20/12/1990,155000,1990,2170
668.9,07/12/1990,174000,1990,2170
714.5,27/01/1990,125000,1990,2259
715.0,27/01/1990,125000,1990,2259
629.0,09/03/1990,128000,1990,2259
600.7,22/02/1990,175000,1990,2259
632.3,28/02/1990,120000,1990,2259
910.0,01/11/1990,312500,1990,2105
552.8,18/12/1990,110000,1990,2259
550.8,10/08/1990,121000,1990,2259
550.7,14/02/1990,112000,1990,2259
468.0,20/07/1990,105000,1990,2259
672.1,07/12/1990,105000,1990,2259
462.8,05/10/1990,108000,1990,2259
483.3,23/03/1990,125000,1990,2259
465.0,18/01/1990,117500,1990,2259
1790.0,24/09/1990,150000,1990,2835
701.0,23/08/1990,677500,1990,2105
1922.0,28/06/1990,920000,1990,2105
2455.0,13/11/1990,132500,1990,2479
1011.0,19/12/1990,110000,1990,2259
492.0,15/02/1990,115000,1990,2259
490.0,26/03/1990,118000,1990,2259
490.0,25/01/1990,138000,1990,2259
49.0,26/03/1990,118000,1990,2259
670.6,06/07/1990,270000,1990,2170
669.1,11/04/1990,188000,1990,2170
667.7,27/04/1990,105000,1990,2170
693.9,27/06/1990,130000,1990,2170
693.9,29/06/1990,129000,1990,2170
663.9,06/09/1990,140000,1990,2170
619.7,27/01/1990,132000,1990,2259
46.0,16/01/1990,256000,1990,2550
115.0,29/08/1990,310000,1990,2550
1470.0,05/12/1990,155000,1990,2450
492.0,15/02/1990,115000,1990,2259
51.0,13/09/1990,116500,1990,2259
,23/12/1990,235000,1990,2190
0.0,02/04/1990,395000,1990,2105
607.0,27/01/1990,120000,1990,2176
670.0,27/01/1990,102500,1990,2176
651.0,27/01/1990,120000,1990,2176
563.0,27/01/1990,105000,1990,2176
588.1,27/01/1990,110000,1990,2259
588.0,27/01/1990,127500,1990,2176
588.0,27/01/1990,110000,1990,2259
483.2,21/12/1990,115000,1990,2259
642.7,01/03/1990,125000,1990,2259
731.8,20/12/1990,132500,1990,2450
293.0,06/03/1990,212500,1990,2031
1385.0,12/12/1990,397000,1990,2450
1385.0,12/12/1990,520110,1990,2450
811.5,14/12/1990,155000,1990,2450
,19/02/1990,132000,1990,2283
2801.0,18/10/1990,185000,1990,2283
2289.0,16/11/1990,165000,1990,2283
0.0,27/04/1990,108000,1990,2283
0.0,25/10/1990,400000,1990,2283
936.0,02/05/1990,185000,1990,2283
550.0,02/03/1990,138000,1990,2283
0.0,09/02/1990,130000,1990,2283
854.0,05/02/1990,285000,1990,2283
658.0,01/05/1990,107500,1990,2283
1163.0,10/07/1990,350000,1990,2283
1524.0,18/07/1990,350000,1990,2283
930.2,18/06/1990,155000,1990,2570
1948.0,10/05/1990,182000,1990,2570
1290.0,22/06/1990,186000,1990,2570
1356.0,27/03/1990,232500,1990,2570
1356.0,27/03/1990,23250000,1990,2570
2002.0,28/11/1990,140000,1990,2570
2852.0,30/03/1990,200000,1990,2570
141.0,12/01/1990,189000,1990,2570
4.347,31/07/1990,260000,1990,2450
40.47,21/12/1990,180000,1990,2450
1666.0,19/07/1990,7762000,1990,2450
602.0,16/08/1990,137000,1990,2450
601.5,16/08/1990,137000,1990,2450
1056.0,28/05/1990,260000,1990,2283
0.0,31/01/1990,125000,1990,2283
419.0,07/02/1990,445500,1990,2031
562.8,28/09/1990,145000,1990,2283
577.0,27/12/1990,340000,1990,2283
570.0,18/07/1990,215000,1990,2283
1881.0,08/02/1990,280000,1990,2283
740.0,07/02/1990,245000,1990,2283
716.0,28/12/1990,130000,1990,2450
710.8,21/12/1990,117000,1990,2450
41.0,02/08/1990,194000,1990,2550
8.5,28/11/1990,140000,1990,2570
11.0,30/11/1990,380000,1990,2570
20.94,06/06/1990,290000,1990,2570
40.91,06/06/1990,615000,1990,2570
20.0,11/04/1990,250000,1990,2570
19.73,11/04/1990,25000000,1990,2570
20.0,05/12/1990,240000,1990,2570
804.5,05/09/1990,139100,1990,2835
16458.0,05/10/1990,495000,1990,2835
322.0,11/07/1990,275000,1990,2031
805.0,05/09/1990,139100,1990,2835
927.0,28/09/1990,139100,1990,2835
893.0,05/09/1990,139100,1990,2835
893.0,05/09/1990,139100,1990,2835
893.0,05/09/1990,139100,1990,2835
904.6,05/09/1990,139100,1990,2835
927.4,28/09/1990,139100,1990,2835
931.5,05/09/1990,139100,1990,2835
731.0,21/12/1990,111000,1990,2450
1606.0,12/09/1990,121500,1990,2450
4986.0,05/12/1990,460000,1990,2450
1606.0,12/09/1990,121500,1990,2450
4986.0,05/12/1990,460000,1990,2450
0.0,25/09/1990,150000,1990,2440
22.0,13/06/1990,152000,1990,2440
765.0,12/02/1990,205000,1990,2283
727.0,09/03/1990,200000,1990,2283
641.0,27/04/1990,155000,1990,2283
46.64,19/12/1990,127500,1990,2471
702.4,12/12/1990,115500,1990,2450
702.0,17/12/1990,115000,1990,2450
1007.0,05/09/1990,139100,1990,2835
760.0,28/09/1990,362500,1990,2835
781.0,28/09/1990,362500,1990,2835
790.1,28/09/1990,362500,1990,2835
759.3,28/09/1990,362500,1990,2835
770.4,28/09/1990,362500,1990,2835
760.9,28/09/1990,362500,1990,2835
761.7,28/09/1990,362500,1990,2835
765.8,28/09/1990,362500,1990,2835
763.2,28/09/1990,362500,1990,2835
759.2,28/09/1990,362500,1990,2835
,28/09/1990,362500,1990,2835
760.1,28/09/1990,362500,1990,2835
,28/09/1990,362500,1990,2835
760.1,28/09/1990,362500,1990,2835
,28/09/1990,362500,1990,2835
760.1,28/09/1990,362500,1990,2835
,28/09/1990,362500,1990,2835
,28/09/1990,362500,1990,2835
,28/09/1990,362500,1990,2835
,28/09/1990,362500,1990,2835
,28/09/1990,362500,1990,2835
,28/09/1990,362500,1990,2835
,28/09/1990,362500,1990,2835
,28/09/1990,362500,1990,2835
,28/09/1990,362500,1990,2835
772.8,28/09/1990,362500,1990,2835
2093.0,18/05/1990,120000,1990,2450
418.0,08/02/1990,510000,1990,2142
1602.0,20/06/1990,115000,1990,2176
218.0,19/01/1990,180000,1990,2150
205.0,16/05/1990,185000,1990,2150
563.0,04/05/1990,115000,1990,2283
1177.0,25/05/1990,285000,1990,2283
938.0,28/11/1990,300000,1990,2283
854.0,18/05/1990,230000,1990,2283
18.38,31/08/1990,290000,1990,2486
783.6,05/12/1990,110000,1990,2450
6.397,31/07/1990,270000,1990,2570
6.0,31/07/1990,270000,1990,2570
2.0,03/08/1990,405000,1990,2570
2.0,17/08/1990,210000,1990,2570
2601.0,03/12/1990,196000,1990,2570
63.93,30/04/1990,350000,1990,2486
921.0,13/09/1990,241500,1990,2835
907.6,13/09/1990,241500,1990,2835
759.0,03/12/1990,175000,1990,2450
758.8,03/12/1990,175000,1990,2450
0.0,23/11/1990,170000,1990,2097
422.0,07/03/1990,190000,1990,2097
0.0,02/04/1990,165000,1990,2097
0.0,11/05/1990,253500,1990,2097
0.0,21/03/1990,205000,1990,2097
663.0,27/02/1990,270000,1990,2097
550.0,16/08/1990,274000,1990,2097
483.0,21/12/1990,189000,1990,2097
483.0,02/02/1990,215000,1990,2097
2023.0,05/12/1990,123000,1990,2450
651.0,24/12/1990,490000,1990,2450
,11/12/1990,115000,1990,2450
,21/12/1990,120000,1990,2450
670.0,11/10/1990,306000,1990,2097
498.0,30/10/1990,190000,1990,2097
724.0,16/10/1990,197000,1990,2097
510.0,18/01/1990,196000,1990,2097
0.0,02/03/1990,290000,1990,2097
0.0,06/09/1990,496000,1990,2097
493.0,01/03/1990,228000,1990,2097
0.0,02/02/1990,320000,1990,2097
607.0,21/12/1990,220000,1990,2097
0.0,20/07/1990,235000,1990,2097
0.0,30/10/1990,190000,1990,2097
0.0,16/10/1990,197000,1990,2097
0.0,26/07/1990,177500,1990,2097
0.0,02/03/1990,245000,1990,2097
501.0,18/01/1990,196000,1990,2097
0.0,06/02/1990,225000,1990,2097
581.7,13/12/1990,105000,1990,2450
0.0,09/02/1990,210000,1990,2097
705.0,18/12/1990,162500,1990,2450
704.5,18/12/1990,162500,1990,2450
103.0,22/03/1990,180000,1990,2097
,12/12/1990,430000,1990,2450
600.7,20/12/1990,280000,1990,2450
83.0,26/11/1990,145000,1990,2097
96.0,29/11/1990,152000,1990,2097
85.0,19/09/1990,130000,1990,2097
1486.0,15/11/1990,225000,1990,2450
0.0,05/12/1990,141500,1990,2450
41.0,28/04/1990,397500,1990,2537
41.0,17/05/1990,397500,1990,2537
112.0,17/08/1990,155000,1990,2097
0.0,28/06/1990,450000,1990,2097
68.0,16/11/1990,120000,1990,2097
78.0,03/10/1990,143000,1990,2097
74.0,25/10/1990,123000,1990,2097
709.9,29/11/1990,129000,1990,2450
1978.0,19/07/1990,5912000,1990,2450
1978.0,19/07/1990,5912000,1990,2450
1971.0,19/07/1990,7762000,1990,2450
765.0,11/01/1990,300000,1990,2097
648.0,12/12/1990,533500,1990,2097
0.0,22/03/1990,370000,1990,2097
746.0,06/02/1990,370000,1990,2097
58.0,26/10/1990,125000,1990,2097
141.0,28/11/1990,141500,1990,2097
84.0,15/12/1990,180000,1990,2097
745.0,09/11/1990,140000,1990,2450
744.6,14/12/1990,125000,1990,2450
805.0,28/11/1990,112000,1990,2450
,12/12/1990,141000,1990,2450
715.6,30/11/1990,122000,1990,2450
860.0,23/07/1990,280000,1990,2097
115.0,15/02/1990,190000,1990,2097
121.0,28/02/1990,195000,1990,2097
3636.0,16/11/1990,205000,1990,2097
805.1,27/11/1990,150000,1990,2450
1616.0,03/12/1990,168000,1990,2450
527.0,25/07/1990,210000,1990,2097
626.0,08/06/1990,120000,1990,2760
619.0,16/03/1990,110000,1990,2760
556.0,03/08/1990,130000,1990,2760
556.0,14/02/1990,110000,1990,2760
741.0,02/02/1990,114000,1990,2760
627.0,16/03/1990,115000,1990,2760
251.0,26/10/1990,300000,1990,2450
0.0,24/07/1990,560000,1990,2097
124.0,29/08/1990,155000,1990,2097
0.0,21/06/1990,286000,1990,2097
0.0,20/12/1990,685000,1990,2097
53.0,02/05/1990,120000,1990,2097
71.0,12/10/1990,128000,1990,2097
1873.0,19/11/1990,260000,1990,2097
613.0,27/04/1990,920000,1990,2097
130.0,21/04/1990,185000,1990,2097
64.0,01/03/1990,125000,1990,2097
96.0,02/04/1990,165000,1990,2097
92.0,03/10/1990,160000,1990,2097
0.0,10/01/1990,150000,1990,2450
6330.0,08/06/1990,146500,1990,2137
633.0,07/09/1990,145000,1990,2137
,28/09/1990,210000,1990,2137
0.0,19/01/1990,226000,1990,2137
1025.0,08/11/1990,225000,1990,2515
1.945,09/04/1990,222000,1990,2515
,18/09/1990,281000,1990,2515
,15/02/1990,210000,1990,2137
8000.0,07/12/1990,780000,1990,2575
8000.0,07/12/1990,780000,1990,2575
4.047,10/12/1990,195000,1990,2575
0.0,03/08/1990,480000,1990,2097
0.0,22/06/1990,550000,1990,2097
676.0,06/12/1990,560000,1990,2097
0.0,18/05/1990,286000,1990,2097
0.0,15/08/1990,240000,1990,2097
557.0,08/11/1990,250000,1990,2098
772.0,19/06/1990,485000,1990,2097
480.0,08/06/1990,273000,1990,2097
481.0,21/09/1990,257500,1990,2097
84.0,13/03/1990,155500,1990,2097
589.0,21/06/1990,153000,1990,2760
0.0,14/12/1990,105000,1990,2760
639.0,29/08/1990,117000,1990,2760
662.0,18/04/1990,110000,1990,2760
651.0,01/06/1990,113200,1990,2760
676.0,27/04/1990,103000,1990,2760
645.0,01/06/1990,115000,1990,2760
460.0,13/03/1990,574000,1990,2097
0.0,12/10/1990,410000,1990,2097
866.0,14/03/1990,250000,1990,2097
0.0,11/05/1990,212500,1990,2097
563.0,28/05/1990,280000,1990,2097
74.0,22/05/1990,140000,1990,2097
91.0,12/12/1990,156000,1990,2097
78.0,08/02/1990,135000,1990,2097
53.0,24/10/1990,127000,1990,2097
65.0,22/10/1990,107000,1990,2097
72.0,05/02/1990,135000,1990,2097
580.0,29/01/1990,116500,1990,2760
,06/09/1990,160000,1990,2137
80.0,09/02/1990,150000,1990,2097
80.0,28/03/1990,157500,1990,2097
84.0,19/07/1990,138500,1990,2097
169.0,03/08/1990,186000,1990,2097
214.0,17/08/1990,225000,1990,2097
74.0,20/08/1990,162000,1990,2097
195.0,14/09/1990,210000,1990,2097
108.0,18/09/1990,171000,1990,2097
147.0,21/12/1990,175000,1990,2097
64.0,29/03/1990,123250,1990,2097
78.0,06/05/1990,141000,1990,2097
88.0,09/10/1990,142000,1990,2097
,20/08/1990,223000,1990,2137
417.3,02/02/1990,173000,1990,2137
828.0,25/09/1990,210000,1990,2137
2.096,18/01/1990,300000,1990,2450
537.5,01/06/1990,119500,1990,2515
954.8,14/08/1990,158500,1990,2515
828.3,25/09/1990,210000,1990,2137
0.0,05/09/1990,260000,1990,2097
421.0,09/03/1990,225000,1990,2097
0.0,07/06/1990,322000,1990,2097
0.0,03/08/1990,315000,1990,2097
701.0,15/06/1990,260000,1990,2097
79.0,29/05/1990,135000,1990,2097
83.0,30/05/1990,148000,1990,2097
83.0,31/05/1990,149000,1990,2097
77.0,15/06/1990,145000,1990,2097
65.0,13/07/1990,140000,1990,2097
65.0,24/09/1990,125000,1990,2097
110.0,12/10/1990,166500,1990,2097
77.0,23/10/1990,139500,1990,2097
571.0,08/06/1990,175000,1990,2515
0.0,20/07/1990,225000,1990,2097
568.0,20/03/1990,223000,1990,2099
657.0,24/04/1990,115000,1990,2760
1463.0,24/08/1990,1100000,1990,2097
,03/12/1990,485000,1990,2450
537.0,16/02/1990,250000,1990,2097
128.0,28/09/1990,160000,1990,2097
101.0,14/11/1990,152250,1990,2097
36.82,30/11/1990,135000,1990,2710
0.0,25/07/1990,210000,1990,2097
556.0,28/05/1990,280000,1990,2097
556.0,21/12/1990,210000,1990,2097
556.0,26/10/1990,332000,1990,2097
0.0,23/05/1990,235000,1990,2097
0.0,17/10/1990,227000,1990,2097
0.0,19/07/1990,345000,1990,2097
99.0,17/04/1990,156000,1990,2097
96.0,26/04/1990,160000,1990,2097
102.0,19/06/1990,151500,1990,2097
,02/08/1990,243000,1990,2137
,29/06/1990,247500,1990,2137
,08/08/1990,220000,1990,2137
177.04,18/01/1990,140000,1990,2137
0.0,25/01/1990,135000,1990,2137
0.0,22/03/1990,163500,1990,2137
177.04,12/06/1990,152000,1990,2137
0.0,09/08/1990,117500,1990,2137
4.0,11/07/1990,250000,1990,2515
404.0,06/04/1990,120000,1990,2515
417.0,17/12/1990,177000,1990,2515
556.0,22/11/1990,155000,1990,2515
28.0,07/02/1990,173000,1990,2756
2.027,23/12/1990,153000,1990,2575
79.0,14/08/1990,137000,1990,2097
84.0,21/12/1990,144000,1990,2097
153.0,27/09/1990,206000,1990,2097
95.0,14/02/1990,157000,1990,2097
225.0,04/10/1990,512000,1990,2097
790.0,01/06/1990,106000,1990,2760
0.0,12/10/1990,130000,1990,2760
625.0,06/04/1990,136000,1990,2760
676.6,14/12/1990,125000,1990,2760
,07/09/1990,110000,1990,2760
0.0,10/05/1990,220000,1990,2097
423.0,23/11/1990,170000,1990,2097
147.0,23/07/1990,302500,1990,2097
0.0,13/12/1990,625000,1990,2097
515.0,02/04/1990,165000,1990,2097
118.0,18/01/1990,175000,1990,2097
122.0,16/02/1990,180000,1990,2097
822.0,30/03/1990,115000,1990,2760
632.0,01/06/1990,105000,1990,2760
258.3,07/09/1990,192000,1990,2710
50.0,05/09/1990,110000,1990,2097
765.0,21/12/1990,302000,1990,2097
765.0,19/06/1990,485000,1990,2097
482.0,08/06/1990,273000,1990,2097
0.0,21/09/1990,257500,1990,2097
1444.0,05/12/1990,125000,1990,2450
1444.0,20/12/1990,125000,1990,2450
270.0,26/10/1990,240000,1990,2097
215.0,21/11/1990,280000,1990,2097
196.0,07/02/1990,228000,1990,2097
172.0,19/02/1990,236500,1990,2097
94.0,25/05/1990,177000,1990,2097
104.0,01/05/1990,156000,1990,2097
,02/11/1990,250000,1990,2137
190.0,05/02/1990,211000,1990,2137
196.0,20/02/1990,320000,1990,2137
,05/12/1990,135000,1990,2137
,21/11/1990,227000,1990,2137
934.1,17/03/1990,135000,1990,2137
934.1,19/10/1990,140000,1990,2137
0.0,23/11/1990,140000,1990,2137
,25/07/1990,160000,1990,2137
328.8,24/08/1990,119000,1990,2137
0.0,02/02/1990,170000,1990,2137
512.0,02/11/1990,154000,1990,2515
2725.0,29/03/1990,144000,1990,2515
834.0,26/10/1990,169000,1990,2515
513.6,19/07/1990,7762000,1990,2450
,08/12/1990,183000,1990,2137
8903.0,23/06/1990,185000,1990,2575
8903.0,26/09/1990,185000,1990,2575
122.0,02/04/1990,201000,1990,2097
122.0,21/08/1990,195000,1990,2097
398.0,14/02/1990,170000,1990,2097
90.0,03/04/1990,144000,1990,2097
106.0,05/04/1990,160000,1990,2097
695.0,09/02/1990,330000,1990,2097
588.0,16/02/1990,300000,1990,2097
0.0,15/01/1990,230000,1990,2097
702.0,15/01/1990,230000,1990,2097
558.0,18/05/1990,115000,1990,2760
607.0,09/02/1990,103000,1990,2760
594.0,11/04/1990,108000,1990,2760
638.0,20/09/1990,108000,1990,2760
575.0,14/12/1990,118500,1990,2760
556.0,12/04/1990,174000,1990,2199
556.0,23/11/1990,170000,1990,2198
0.0,28/06/1990,285000,1990,2200
797.0,16/11/1990,121500,1990,2198
0.0,05/10/1990,138000,1990,2200
0.0,17/10/1990,125360,1990,2200
0.0,20/12/1990,140000,1990,2200
227.0,07/11/1990,196350,1990,2429
,17/02/1990,480000,1990,2137
549.0,02/05/1990,480000,1990,2137
647.0,16/05/1990,500000,1990,2137
594.0,05/10/1990,118000,1990,2760
588.0,29/06/1990,102500,1990,2760
948.0,12/12/1990,105000,1990,2760
613.0,25/05/1990,105000,1990,2760
531.0,12/02/1990,115000,1990,2760
531.0,04/05/1990,119000,1990,2760
695.6,26/10/1990,107000,1990,2760
765.0,09/05/1990,111000,1990,2760
0.0,09/02/1990,103000,1990,2760
638.0,17/08/1990,110500,1990,2760
0.0,26/10/1990,113000,1990,2760
758.0,29/10/1990,125000,1990,2760
287.0,21/09/1990,180000,1990,2760
286.0,27/09/1990,183000,1990,2760
222.0,20/12/1990,145000,1990,2760
200.0,20/12/1990,150000,1990,2760
286.0,20/12/1990,155000,1990,2760
3168.0,30/11/1990,485000,1990,2760
1275.0,07/06/1990,150000,1990,2226
560.0,19/11/1990,180000,1990,2226
662.0,07/11/1990,198000,1990,2226
743.0,01/06/1990,170000,1990,2226
552.0,12/03/1990,200000,1990,2226
552.0,03/09/1990,170500,1990,2226
710.0,19/10/1990,189950,1990,2226
607.0,12/10/1990,185000,1990,2200
556.0,12/02/1990,400000,1990,2200
651.0,07/09/1990,103000,1990,2760
613.0,14/12/1990,111000,1990,2760
657.6,23/11/1990,102000,1990,2760
619.0,18/01/1990,105000,1990,2760
915.0,27/11/1990,164000,1990,2226
602.0,27/07/1990,171000,1990,2226
1012.0,21/12/1990,148000,1990,2200
507.0,10/08/1990,720000,1990,2137
,13/03/1990,247000,1990,2137
0.0,27/06/1990,215000,1990,2137
366.7,18/07/1990,193000,1990,2137
923.2,18/10/1990,216500,1990,2137
550.0,22/02/1990,205000,1990,2097
556.0,15/08/1990,290000,1990,2097
575.0,17/07/1990,235000,1990,2097
588.0,31/08/1990,216000,1990,2097
,06/11/1990,445000,1990,2137
562.8,21/06/1990,260000,1990,2137
563.0,18/08/1990,260000,1990,2137
666.0,07/12/1990,340000,1990,2200
1214.0,13/06/1990,205500,1990,2200
984.0,07/12/1990,210000,1990,2200
936.0,01/06/1990,135000,1990,2200
1490.0,01/06/1990,190000,1990,2200
790.0,19/04/1990,228000,1990,2097
949.0,22/02/1990,330000,1990,2097
0.0,02/03/1990,275000,1990,2097
0.0,09/03/1990,225000,1990,2097
0.0,22/08/1990,198000,1990,2095
720.0,26/10/1990,240000,1990,2097
600.0,16/03/1990,105000,1990,2760
632.0,07/08/1990,117000,1990,2760
923.0,24/05/1990,350000,1990,2099
0.0,28/02/1990,190000,1990,2756
32.0,29/03/1990,225000,1990,2756
24.0,23/03/1990,380000,1990,2756
619.0,04/05/1990,125000,1990,2760
582.0,24/08/1990,250000,1990,2200
923.0,26/10/1990,155000,1990,2200
809.0,25/07/1990,110000,1990,2760
626.0,28/02/1990,112000,1990,2760
619.0,26/04/1990,117000,1990,2760
652.0,06/04/1990,150000,1990,2760
626.0,19/03/1990,146000,1990,2200
658.0,18/12/1990,115000,1990,2200
688.0,16/01/1990,175000,1990,2226
736.0,23/10/1990,161500,1990,2226
688.0,21/12/1990,135000,1990,2226
803.0,17/12/1990,146500,1990,2226
727.0,02/04/1990,162500,1990,2226
680.0,27/04/1990,152000,1990,2226
748.0,16/03/1990,167000,1990,2226
179.0,15/08/1990,280000,1990,2137
177.0,29/05/1990,162000,1990,2137
,08/10/1990,170000,1990,2137
961.1,01/03/1990,595000,1990,2137
0.0,13/12/1990,275000,1990,2137
0.0,20/08/1990,223000,1990,2137
0.0,10/04/1990,205000,1990,2137
,26/09/1990,233000,1990,2138
,21/09/1990,203000,1990,2138
,05/03/1990,395000,1990,2138
,30/03/1990,380000,1990,2137
557.0,12/03/1990,225000,1990,2137
709.0,31/07/1990,159000,1990,2097
725.0,03/01/1990,425000,1990,2097
0.0,23/11/1990,202500,1990,2097
0.0,14/12/1990,205000,1990,2097
663.0,03/09/1990,220000,1990,2097
556.0,16/02/1990,332000,1990,2097
550.0,30/11/1990,245000,1990,2097
919.0,22/01/1990,147000,1990,2097
1065.0,22/03/1990,190000,1990,2760
573.0,07/03/1990,103000,1990,2760
1005.0,15/06/1990,106000,1990,2760
0.0,28/05/1990,345000,1990,2137
,13/09/1990,307000,1990,2138
676.0,05/10/1990,125000,1990,2760
313.0,02/03/1990,425000,1990,2226
566.0,02/10/1990,154000,1990,2226
556.4,16/11/1990,123000,1990,2760
560.0,25/05/1990,114000,1990,2760
,31/08/1990,275000,1990,2138
0.0,16/08/1990,225000,1990,2138
,01/11/1990,230000,1990,2138
0.0,31/01/1990,200000,1990,2138
0.0,06/08/1990,257000,1990,2137
0.0,30/10/1990,260000,1990,2138
,05/12/1990,222500,1990,2137
585.0,19/02/1990,210000,1990,2137
581.7,05/11/1990,200000,1990,2137
557.0,05/10/1990,176000,1990,2226
562.0,05/05/1990,168000,1990,2226
598.0,30/04/1990,165000,1990,2226
747.0,22/06/1990,200000,1990,2226
1068.0,01/02/1990,168500,1990,2226
,08/05/1990,257500,1990,2137
,26/07/1990,229500,1990,2137
,19/09/1990,230500,1990,2137
467.9,07/05/1990,246000,1990,2137
708.0,28/12/1990,1255000,1990,2760
1311.0,28/12/1990,1225000,1990,2760
810.0,11/05/1990,190000,1990,2226
595.0,15/11/1990,148000,1990,2226
1048.0,19/06/1990,142000,1990,2226
843.0,27/04/1990,203000,1990,2226
1033.0,04/05/1990,205000,1990,2226
933.0,14/12/1990,213500,1990,2226
0.0,21/12/1990,270000,1990,2226
788.0,06/04/1990,175000,1990,2226
778.0,30/11/1990,162500,1990,2226
564.0,17/08/1990,174000,1990,2226
564.0,30/11/1990,210000,1990,2226
0.0,10/05/1990,185000,1990,2200
0.0,11/05/1990,525000,1990,2200
0.0,08/10/1990,162000,1990,2137
471.0,17/01/1990,160000,1990,2137
,06/10/1990,245000,1990,2137
731.0,29/03/1990,128000,1990,2137
,18/07/1990,420000,1990,2137
,26/07/1990,270000,1990,2137
,17/05/1990,257500,1990,2137
,03/12/1990,249500,1990,2137
,14/06/1990,116000,1990,2137
556.0,20/03/1990,223000,1990,2099
999.0,22/11/1990,255000,1990,2097
,24/11/1990,255500,1990,2137
839.0,19/12/1990,195000,1990,2137
891.0,16/11/1990,155000,1990,2200
0.0,27/08/1990,135000,1990,2200
500.0,27/04/1990,212000,1990,2137
0.0,12/04/1990,220000,1990,2097
16.0,09/11/1990,230000,1990,2100
562.0,18/12/1990,142075,1990,2097
645.0,23/08/1990,227500,1990,2097
0.0,20/02/1990,260000,1990,2097
0.0,17/10/1990,295000,1990,2097
581.0,19/06/1990,105000,1990,2760
581.0,20/04/1990,102000,1990,2760
0.0,06/07/1990,165000,1990,2440
