area,contract_date,purchase_price,year,post_code
5.364,16/03/1995,900000,1995,2640
857.9,24/04/1995,128000,1995,2640
695.6,02/05/1995,125000,1995,2640
,06/10/1995,130000,1995,2640
,14/12/1995,112000,1995,2640
8421.0,24/07/1995,265000,1995,2640
1306.0,17/12/1995,182500,1995,2640
771.4,21/08/1995,206000,1995,2640
695.6,30/06/1995,162000,1995,2640
885.2,10/11/1995,185000,1995,2640
,10/04/1995,127500,1995,2640
,15/09/1995,108500,1995,2640
,31/03/1995,155000,1995,2640
771.4,21/08/1995,127500,1995,2640
758.8,11/09/1995,112500,1995,2640
928.1,05/10/1995,115000,1995,2640
853.6,22/02/1995,205000,1995,2640
486.9,28/07/1995,170300,1995,2640
,08/05/1995,110000,1995,2640
929.5,20/12/1995,125000,1995,2640
708.2,19/05/1995,140000,1995,2640
12.72,15/12/1995,1700000,1995,2640
,13/02/1995,131250,1995,2640
470.4,29/11/1995,112000,1995,2640
704.4,06/07/1995,135000,1995,2640
784.1,04/11/1995,128000,1995,2640
689.2,24/02/1995,135000,1995,2640
8503.0,30/03/1995,615000,1995,2640
66.79,18/08/1995,700000,1995,2640
796.7,03/05/1995,124000,1995,2640
809.4,03/06/1995,132500,1995,2640
923.2,05/04/1995,205000,1995,2640
,19/10/1995,140000,1995,2640
807.5,28/08/1995,121000,1995,2640
,24/07/1995,132500,1995,2640
693.6,22/05/1995,165500,1995,2527
,09/11/1995,225000,1995,2640
695.6,04/08/1995,200000,1995,2640
679.5,29/09/1995,117500,1995,2640
,23/02/1995,145000,1995,2640
,06/04/1995,440000,1995,2640
713.5,13/06/1995,155000,1995,2640
,22/12/1995,117500,1995,2640
,16/01/1995,111000,1995,2640
800.0,19/09/1995,137500,1995,2640
,14/11/1995,145000,1995,2640
678.0,05/12/1995,119500,1995,2527
638.5,15/06/1995,119500,1995,2527
,16/02/1995,111000,1995,2527
,29/11/1995,118000,1995,2527
828.3,07/06/1995,120000,1995,2640
1515.0,18/03/1995,101000,1995,2640
473.3,19/06/1995,162000,1995,2640
1467.0,26/08/1995,217923,1995,2640
822.1,22/02/1995,128000,1995,2640
316.0,21/02/1995,111000,1995,2640
4751.0,18/12/1995,550000,1995,2640
,08/05/1995,120000,1995,2527
556.4,18/12/1995,127000,1995,2527
575.4,09/10/1995,115500,1995,2527
,08/09/1995,115000,1995,2527
,27/09/1995,126500,1995,2527
603.7,15/12/1995,160000,1995,2527
654.5,18/05/1995,157500,1995,2527
602.0,31/10/1995,140000,1995,2527
1007.0,14/03/1995,211000,1995,2640
1048.0,30/11/1995,130000,1995,2640
620.7,27/03/1995,162000,1995,2640
799.9,06/02/1995,152000,1995,2640
774.4,28/09/1995,175000,1995,2640
776.5,19/05/1995,172500,1995,2640
1187.0,20/01/1995,110000,1995,2640
,13/02/1995,135000,1995,2640
,14/09/1995,235000,1995,2640
647.9,15/11/1995,163000,1995,2640
1013.0,12/01/1995,270000,1995,2640
1013.0,17/11/1995,617000,1995,2640
1620.0,06/09/1995,180000,1995,2640
,19/06/1995,150000,1995,2640
,02/12/1995,107000,1995,2640
,13/03/1995,113000,1995,2527
999.1,30/05/1995,112500,1995,2527
999.1,26/07/1995,126500,1995,2527
,11/04/1995,122000,1995,2527
,08/12/1995,135000,1995,2527
,12/05/1995,123300,1995,2527
,17/03/1995,112600,1995,2640
,10/10/1995,102000,1995,2640
858.0,14/07/1995,230000,1995,2640
1100.0,25/02/1995,215000,1995,2640
652.1,16/10/1995,140000,1995,2640
,21/11/1995,108500,1995,2640
,20/02/1995,105000,1995,2640
,01/09/1995,112000,1995,2640
606.9,21/12/1995,205000,1995,2527
111.9,20/11/1995,115000,1995,2527
708.2,20/12/1995,110000,1995,2640
1.368,21/07/1995,355000,1995,2640
890.8,24/01/1995,285000,1995,2640
736.0,10/11/1995,148500,1995,2640
,15/03/1995,124000,1995,2640
2454.0,01/07/1995,125000,1995,2640
863.3,16/03/1995,140000,1995,2640
864.6,25/11/1995,103000,1995,2640
7574.0,01/05/1995,104000,1995,2640
7574.0,04/05/1995,102500,1995,2640
7574.0,18/05/1995,101000,1995,2640
828.3,04/03/1995,123750,1995,2640
,29/09/1995,105000,1995,2640
626.0,22/11/1995,126000,1995,2640
585.3,25/11/1995,140000,1995,2640
,24/01/1995,165000,1995,2640
2705.0,01/05/1995,150000,1995,2640
11.0,28/03/1995,210000,1995,2640
2021.0,28/03/1995,210000,1995,2640
708.2,04/11/1995,107000,1995,2640
784.1,03/03/1995,107000,1995,2640
607.0,09/02/1995,107500,1995,2640
1417.0,16/10/1995,130000,1995,2640
,04/09/1995,105000,1995,2640
,19/04/1995,165000,1995,2640
1032.0,19/04/1995,125000,1995,2640
,30/11/1995,146000,1995,2640
708.2,17/02/1995,107500,1995,2640
,26/09/1995,114000,1995,2640
412.0,12/12/1995,110000,1995,2640
870.6,28/02/1995,187500,1995,2640
1032.0,23/03/1995,150000,1995,2640
,27/03/1995,142650,1995,2640
,02/10/1995,203000,1995,2640
486.8,24/11/1995,150000,1995,2640
,21/08/1995,165000,1995,2640
997.8,06/02/1995,159000,1995,2640
714.5,27/06/1995,130000,1995,2640
,06/12/1995,195000,1995,2640
,26/04/1995,126500,1995,2640
,13/04/1995,130000,1995,2640
,10/08/1995,123000,1995,2640
925.2,12/12/1995,110000,1995,2640
6.815,14/03/1995,123000,1995,2640
6.815,28/03/1995,123000,1995,2640
6.815,28/03/1995,138000,1995,2640
,31/01/1995,600000,1995,2640
72.0,11/08/1995,312500,1995,2640
766.0,09/05/1995,105000,1995,2640
,28/10/1995,560000,1995,2640
1024.0,16/01/1995,180000,1995,2640
758.8,03/03/1995,129000,1995,2640
758.8,18/09/1995,124000,1995,2640
,22/07/1995,122500,1995,2640
1133.0,04/07/1995,165000,1995,2640
672.4,10/04/1995,105500,1995,2640
,14/02/1995,140000,1995,2640
838.0,07/11/1995,153000,1995,2640
853.7,05/06/1995,183000,1995,2640
,30/08/1995,204000,1995,2015
,25/08/1995,210000,1995,2015
151.72,08/04/1995,210000,1995,2015
,24/02/1995,315000,1995,2015
743.0,21/08/1995,290000,1995,2640
586.0,19/05/1995,145000,1995,2640
24.9,03/03/1995,300000,1995,2440
9.944,28/03/1995,182500,1995,2440
43.21,28/06/1995,130000,1995,2440
11.84,10/07/1995,150000,1995,2440
1.093,15/08/1995,112500,1995,2440
30.17,23/08/1995,215000,1995,2440
5791.0,28/08/1995,175000,1995,2440
,11/11/1995,169950,1995,2015
,20/12/1995,170000,1995,2015
113.8,03/03/1995,275000,1995,2015
,21/04/1995,245000,1995,2015
,01/07/1995,175000,1995,2015
1.548,02/03/1995,4150000,1995,2015
2055.0,20/11/1995,660000,1995,2640
,16/03/1995,185000,1995,2640
3045.0,28/08/1995,150000,1995,2640
3045.0,28/08/1995,380000,1995,2640
2.08,14/05/1995,175000,1995,2440
1.024,30/10/1995,207000,1995,2015
1.024,01/11/1995,210000,1995,2015
1.024,03/11/1995,210000,1995,2015
1.024,07/11/1995,209500,1995,2015
1.024,09/11/1995,215000,1995,2015
1.024,10/11/1995,194000,1995,2015
1.024,10/11/1995,212000,1995,2015
1.024,15/11/1995,200000,1995,2015
1.024,17/11/1995,205000,1995,2015
1.024,20/11/1995,188000,1995,2015
1.024,22/11/1995,189000,1995,2015
1.024,23/11/1995,208000,1995,2015
1.024,23/11/1995,209000,1995,2015
1.024,06/12/1995,194800,1995,2015
1.024,06/12/1995,208000,1995,2015
1.024,08/12/1995,205000,1995,2015
1.024,12/12/1995,195000,1995,2015
587.0,08/05/1995,224500,1995,2015
276.5,21/02/1995,320000,1995,2015
,25/08/1995,238000,1995,2015
120.1,10/03/1995,234000,1995,2015
,17/11/1995,260000,1995,2015
1.51,21/09/1995,3400000,1995,2015
1.318,05/05/1995,3250000,1995,2015
347.8,28/03/1995,357000,1995,2015
2.398,07/07/1995,9750000,1995,2015
2.004,01/02/1995,540000,1995,2015
4060.0,18/08/1995,1400000,1995,2015
1429.0,21/09/1995,3400000,1995,2015
1.245,26/04/1995,345000,1995,2015
1.245,30/06/1995,380000,1995,2015
120.1,27/05/1995,142500,1995,2015
,25/02/1995,160000,1995,2015
670.2,21/04/1995,140000,1995,2640
802.4,07/06/1995,131000,1995,2640
587.0,08/05/1995,243000,1995,2015
587.0,14/06/1995,220000,1995,2015
587.0,23/06/1995,230000,1995,2015
587.0,05/07/1995,229000,1995,2015
205.0,12/04/1995,164250,1995,2015
,26/02/1995,155000,1995,2015
,25/10/1995,184500,1995,2640
,10/04/1995,135000,1995,2640
,26/04/1995,165000,1995,2640
,08/03/1995,135000,1995,2640
1.0,19/06/1995,148000,1995,2440
2694.0,11/02/1995,215000,1995,2640
12.72,16/03/1995,900000,1995,2640
765.1,06/12/1995,105000,1995,2640
1005.0,23/11/1995,235000,1995,2640
815.7,07/08/1995,127000,1995,2640
306.3,02/06/1995,263000,1995,2015
,10/06/1995,120000,1995,2015
164.4,28/10/1995,208000,1995,2015
151.8,06/04/1995,225000,1995,2015
,24/03/1995,154000,1995,2015
1987.0,15/08/1995,230000,1995,2640
277.0,14/06/1995,106000,1995,2640
1.286,21/09/1995,147500,1995,2440
1.0,15/03/1995,118000,1995,2440
670.0,03/07/1995,125000,1995,2640
4374.0,27/06/1995,166000,1995,2440
4049.0,26/10/1995,135500,1995,2440
2.145,26/10/1995,110000,1995,2870
8442.0,06/01/1995,143000,1995,2015
8442.0,06/01/1995,165000,1995,2015
8442.0,19/01/1995,183000,1995,2015
8442.0,20/01/1995,173000,1995,2015
8442.0,20/01/1995,179000,1995,2015
8442.0,27/01/1995,173000,1995,2015
1.007,01/05/1995,173000,1995,2440
2.02,20/07/1995,116000,1995,2440
8442.0,30/01/1995,140000,1995,2015
8442.0,30/01/1995,180000,1995,2015
8442.0,31/01/1995,182000,1995,2015
8442.0,02/02/1995,176000,1995,2015
8442.0,02/02/1995,183000,1995,2015
8442.0,03/02/1995,176000,1995,2015
8442.0,03/02/1995,178000,1995,2015
8442.0,03/02/1995,179000,1995,2015
8442.0,07/02/1995,183000,1995,2015
8442.0,07/02/1995,185000,1995,2015
8442.0,14/02/1995,175000,1995,2015
8442.0,15/02/1995,170000,1995,2015
8442.0,17/02/1995,175000,1995,2015
8442.0,17/02/1995,178000,1995,2015
8442.0,23/02/1995,175000,1995,2015
8442.0,24/02/1995,143000,1995,2015
8442.0,24/02/1995,175000,1995,2015
8442.0,01/03/1995,165000,1995,2015
8442.0,01/03/1995,180000,1995,2015
8442.0,03/03/1995,178000,1995,2015
8442.0,03/03/1995,180000,1995,2015
8442.0,03/03/1995,183000,1995,2015
8442.0,09/03/1995,185000,1995,2015
8442.0,10/03/1995,182000,1995,2015
8442.0,10/03/1995,189000,1995,2015
8442.0,13/03/1995,173000,1995,2015
8442.0,13/03/1995,253000,1995,2015
8442.0,15/03/1995,187000,1995,2015
8442.0,17/03/1995,165000,1995,2015
8442.0,21/03/1995,188500,1995,2015
8442.0,23/03/1995,185000,1995,2015
8442.0,24/03/1995,179000,1995,2015
8442.0,31/03/1995,188500,1995,2015
8442.0,05/04/1995,186000,1995,2015
127.8,02/06/1995,925000,1995,2015
127.6,02/06/1995,925000,1995,2015
133.5,02/06/1995,925000,1995,2015
,31/07/1995,212000,1995,2015
,07/03/1995,180000,1995,2015
,20/03/1995,510000,1995,2015
,20/09/1995,510000,1995,2015
,12/10/1995,310000,1995,2015
239.1,02/05/1995,130000,1995,2015
2349.0,28/07/1995,1100000,1995,2015
519.3,31/10/1995,1500000,1995,2015
695.5,27/04/1995,110000,1995,2640
2.173,07/08/1995,4515000,1995,2015
1.372,09/02/1995,5500000,1995,2015
6884.0,27/01/1995,2350000,1995,2015
153.5,24/02/1995,298000,1995,2015
7666.0,28/07/1995,5400000,1995,2015
,22/03/1995,1415000,1995,2015
4519.0,31/03/1995,1400000,1995,2015
8489.0,13/04/1995,2600000,1995,2015
7357.0,12/01/1995,2100000,1995,2015
,23/03/1995,1300000,1995,2015
,28/06/1995,160000,1995,2015
1056.2,14/07/1995,155000,1995,2015
1056.2,20/09/1995,290000,1995,2015
1056.2,21/11/1995,267000,1995,2015
183.3,15/08/1995,213000,1995,2015
,11/03/1995,105000,1995,2640
,07/11/1995,138000,1995,2640
1397.0,26/04/1995,130000,1995,2640
758.8,10/02/1995,225000,1995,2640
8.0,16/11/1995,160000,1995,2640
,31/10/1995,220000,1995,2015
,12/07/1995,255000,1995,2015
,08/11/1995,225000,1995,2015
,09/08/1995,180500,1995,2015
,21/12/1995,640000,1995,2015
,15/09/1995,190000,1995,2015
,11/08/1995,640000,1995,2015
139.1,08/03/1995,228000,1995,2015
252.6,06/12/1995,230000,1995,2015
9542.0,27/07/1995,2375000,1995,2015
109.3,01/03/1995,300000,1995,2015
105.0,02/05/1995,290000,1995,2015
1.027,16/02/1995,175000,1995,2440
2.228,05/06/1995,119000,1995,2440
11.7,21/12/1995,175000,1995,2440
,13/01/1995,125000,1995,2640
,03/03/1995,126000,1995,2640
,22/12/1995,141000,1995,2640
834.7,16/11/1995,116000,1995,2640
675.0,06/02/1995,108000,1995,2640
,24/08/1995,245000,1995,2640
720.8,24/03/1995,115000,1995,2640
727.2,01/09/1995,110000,1995,2640
,20/12/1995,112500,1995,2640
771.4,13/12/1995,109000,1995,2640
853.6,15/03/1995,156500,1995,2640
828.3,21/12/1995,165000,1995,2640
8442.0,06/04/1995,182500,1995,2015
8442.0,07/04/1995,180000,1995,2015
8442.0,10/04/1995,186000,1995,2015
8442.0,12/04/1995,183000,1995,2015
8442.0,13/04/1995,181000,1995,2015
8442.0,28/04/1995,177000,1995,2015
8442.0,02/05/1995,180000,1995,2015
8442.0,02/05/1995,182000,1995,2015
8442.0,15/05/1995,176000,1995,2015
8442.0,16/05/1995,180000,1995,2015
8442.0,26/05/1995,174000,1995,2015
8442.0,30/05/1995,173000,1995,2015
8442.0,06/06/1995,170000,1995,2015
8442.0,14/06/1995,179000,1995,2015
8442.0,16/06/1995,181000,1995,2015
8442.0,20/06/1995,179000,1995,2015
8442.0,23/06/1995,145000,1995,2015
8442.0,03/07/1995,175000,1995,2015
8442.0,18/09/1995,170000,1995,2015
,16/12/1995,155000,1995,2015
,27/04/1995,302000,1995,2015
,24/11/1995,126250,1995,2640
581.7,07/09/1995,145000,1995,2640
,21/02/1995,113000,1995,2640
537.5,29/06/1995,490000,1995,2015
3104.0,30/06/1995,1592000,1995,2015
,02/06/1995,185000,1995,2015
994.3,01/09/1995,150000,1995,2640
,13/11/1995,142000,1995,2640
,27/11/1995,120000,1995,2640
5391.0,11/05/1995,660000,1995,2015
252.9,10/07/1995,220000,1995,2015
,25/05/1995,230000,1995,2015
,03/10/1995,102500,1995,2015
,05/07/1995,251000,1995,2015
134.0,25/09/1995,215000,1995,2015
,28/03/1995,173000,1995,2015
137.7,26/05/1995,196000,1995,2015
6818.0,11/04/1995,355000,1995,2015
,21/10/1995,281000,1995,2015
113.8,23/11/1995,185000,1995,2015
117.1,31/10/1995,1500000,1995,2015
3832.0,08/06/1995,1150000,1995,2015
183.4,11/08/1995,200000,1995,2015
,07/11/1995,165000,1995,2015
,24/05/1995,208000,1995,2015
,24/06/1995,208000,1995,2015
139.1,27/02/1995,169500,1995,2015
,20/10/1995,167000,1995,2640
1043.0,22/12/1995,140000,1995,2640
,17/11/1995,120000,1995,2640
777.8,30/08/1995,116000,1995,2640
,07/04/1995,124000,1995,2640
107.5,25/09/1995,168000,1995,2015
1.996,28/07/1995,12450000,1995,2015
,25/05/1995,690000,1995,2015
1.709,11/09/1995,250000,1995,2015
1.709,27/10/1995,220000,1995,2015
1.709,01/11/1995,250000,1995,2015
115.6,27/11/1995,224000,1995,2015
,14/05/1995,210000,1995,2015
,22/03/1995,172500,1995,2015
102.7,17/11/1995,255500,1995,2015
1.847,31/01/1995,1400000,1995,2640
466.4,11/09/1995,188000,1995,2015
679.9,28/03/1995,162000,1995,2640
815.7,29/03/1995,130000,1995,2640
758.8,14/11/1995,111000,1995,2640
,28/06/1995,318000,1995,2015
151.75,11/07/1995,232000,1995,2015
,24/05/1995,303000,1995,2015
,13/04/1995,304000,1995,2015
,04/04/1995,302000,1995,2015
,11/07/1995,221000,1995,2015
,16/06/1995,365000,1995,2015
151.0,06/04/1995,292000,1995,2015
310.8,02/06/1995,280000,1995,2015
92.0,16/11/1995,265000,1995,2015
96.5,24/04/1995,232000,1995,2015
1845.0,18/12/1995,171500,1995,2015
1845.0,22/12/1995,205000,1995,2015
,15/05/1995,215000,1995,2640
872.6,21/04/1995,165000,1995,2640
765.1,06/03/1995,155000,1995,2640
708.2,10/10/1995,145000,1995,2640
1846.0,23/02/1995,385000,1995,2640
,28/07/1995,250000,1995,2015
126.0,11/11/1995,350000,1995,2015
99.0,18/09/1995,180500,1995,2015
8093.0,27/10/1995,2200000,1995,2015
4047.0,01/04/1995,1250000,1995,2015
2397.0,19/10/1995,875000,1995,2015
923.3,08/09/1995,591000,1995,2015
2670.9,14/12/1995,545000,1995,2015
8094.0,06/10/1995,1900000,1995,2015
133.8,18/08/1995,325000,1995,2015
133.6,31/08/1995,304000,1995,2015
133.9,18/08/1995,310000,1995,2015
134.0,22/08/1995,325000,1995,2015
,07/08/1995,560000,1995,2015
164.4,28/06/1995,300000,1995,2015
190.86,25/05/1995,175000,1995,2015
,13/04/1995,165000,1995,2015
,21/03/1995,210000,1995,2015
126.46,07/04/1995,180000,1995,2015
126.5,27/06/1995,215000,1995,2015
164.4,25/01/1995,199000,1995,2015
,03/08/1995,200000,1995,2015
467.9,29/06/1995,240000,1995,2015
,16/02/1995,170000,1995,2015
349.9,15/03/1995,170000,1995,2015
349.9,15/03/1995,171000,1995,2015
349.9,11/10/1995,370000,1995,2015
,10/05/1995,161000,1995,2015
45.7,15/12/1995,1700000,1995,2640
,18/04/1995,265000,1995,2015
,07/07/1995,180000,1995,2015
,24/01/1995,225000,1995,2015
,26/05/1995,220000,1995,2015
,22/06/1995,144000,1995,2015
,17/07/1995,215000,1995,2015
,29/09/1995,288000,1995,2015
514.3,15/12/1995,500000,1995,2015
,08/04/1995,205000,1995,2015
,01/07/1995,180000,1995,2015
,23/11/1995,240000,1995,2015
,18/05/1995,200000,1995,2015
,16/06/1995,113000,1995,2015
,01/05/1995,145000,1995,2015
843.0,11/04/1995,105000,1995,2640
843.0,21/04/1995,108500,1995,2640
765.1,23/09/1995,104000,1995,2640
91.0,13/04/1995,112000,1995,2640
733.5,15/02/1995,140000,1995,2477
638.6,27/10/1995,280000,1995,2100
670.3,21/12/1995,352000,1995,2100
605.5,06/10/1995,114000,1995,2560
630.3,19/12/1995,107000,1995,2560
612.7,22/11/1995,117500,1995,2560
602.2,08/09/1995,120000,1995,2560
612.0,27/10/1995,113000,1995,2560
648.3,08/12/1995,131500,1995,2560
,24/03/1995,180000,1995,2218
653.0,01/06/1995,715000,1995,2234
794.2,05/11/1995,325000,1995,2234
729.9,29/06/1995,155000,1995,2234
372.1,09/10/1995,210000,1995,2234
718.7,17/11/1995,300000,1995,2234
2096.0,31/07/1995,193000,1995,2477
1101.0,07/02/1995,185000,1995,2477
673.8,06/11/1995,145000,1995,2477
556.4,20/03/1995,200000,1995,2100
569.1,06/03/1995,360000,1995,2100
355.6,15/12/1995,265000,1995,2100
645.0,01/08/1995,250000,1995,2100
771.4,27/06/1995,115000,1995,2477
,16/05/1995,180000,1995,2015
,19/06/1995,190000,1995,2015
151.8,03/02/1995,175000,1995,2015
414.1,11/04/1995,420000,1995,2015
1562.0,02/06/1995,750000,1995,2015
152.6,16/03/1995,179000,1995,2015
,31/08/1995,315000,1995,2100
663.9,17/11/1995,286000,1995,2100
692.0,10/10/1995,358500,1995,2234
626.7,24/07/1995,286000,1995,2234
682.3,27/01/1995,120000,1995,2100
24.28,12/10/1995,315000,1995,2320
607.0,11/08/1995,243000,1995,2218
617.4,06/04/1995,187000,1995,2234
725.3,20/01/1995,140000,1995,2234
841.0,24/05/1995,155000,1995,2477
834.7,02/05/1995,142000,1995,2477
695.6,03/05/1995,480000,1995,2100
803.0,31/01/1995,311000,1995,2100
651.3,12/12/1995,270000,1995,2100
632.3,27/07/1995,345000,1995,2100
720.8,27/06/1995,220000,1995,2100
720.8,07/08/1995,232500,1995,2100
395.3,04/11/1995,246000,1995,2100
462.0,31/05/1995,190000,1995,2100
506.0,12/10/1995,155000,1995,2100
550.3,27/09/1995,253000,1995,2100
638.6,04/08/1995,400000,1995,2100
714.5,16/03/1995,272000,1995,2100
866.0,08/03/1995,157000,1995,2477
1123.0,27/04/1995,230000,1995,2477
7366.0,13/04/1995,120000,1995,2477
6942.0,20/04/1995,120000,1995,2477
6333.0,27/10/1995,128000,1995,2477
1314.0,05/09/1995,255000,1995,2477
985.0,04/08/1995,192000,1995,2477
644.9,11/05/1995,149000,1995,2477
645.0,04/10/1995,150000,1995,2477
,11/05/1995,209000,1995,2218
,19/05/1995,206000,1995,2218
,29/05/1995,190000,1995,2218
,06/06/1995,188800,1995,2218
,05/07/1995,208000,1995,2218
,05/07/1995,223000,1995,2218
,07/07/1995,220000,1995,2218
,11/08/1995,200000,1995,2218
713.9,13/10/1995,180000,1995,2477
784.5,25/08/1995,160000,1995,2477
798.9,18/09/1995,155000,1995,2477
889.5,15/11/1995,146000,1995,2477
832.0,09/06/1995,158000,1995,2477
713.0,06/07/1995,159000,1995,2477
,31/10/1995,180000,1995,2218
,19/10/1995,178000,1995,2218
,05/08/1995,170500,1995,2218
870.6,05/04/1995,185000,1995,2477
706.5,08/12/1995,151500,1995,2477
673.6,20/09/1995,120000,1995,2234
731.1,28/06/1995,250000,1995,2234
1.051,28/02/1995,230500,1995,2420
,01/02/1995,194000,1995,2218
,14/09/1995,160000,1995,2218
398.4,28/07/1995,235000,1995,2218
,21/12/1995,175000,1995,2218
,20/10/1995,152000,1995,2218
654.1,05/09/1995,355500,1995,2234
647.7,31/08/1995,257000,1995,2234
724.9,06/07/1995,380000,1995,2234
1.295,26/07/1995,157000,1995,2420
19.8,31/05/1995,1175000,1995,2420
1.0,31/10/1995,167000,1995,2420
448.9,30/10/1995,270000,1995,2015
120.1,06/04/1995,155000,1995,2015
,07/06/1995,145000,1995,2015
556.4,28/03/1995,280000,1995,2100
771.4,25/08/1995,347000,1995,2100
,21/10/1995,365000,1995,2100
752.5,29/03/1995,140000,1995,2100
752.5,21/11/1995,247500,1995,2100
557.5,11/04/1995,345000,1995,2100
899.3,13/11/1995,245000,1995,2234
865.3,04/12/1995,166000,1995,2234
1155.0,24/04/1995,275000,1995,2218
645.0,14/03/1995,132000,1995,2477
6122.0,28/11/1995,124000,1995,2477
767.5,05/09/1995,195000,1995,2477
676.6,25/03/1995,246000,1995,2100
860.0,22/07/1995,336000,1995,2100
605.7,23/05/1995,280000,1995,2100
847.3,17/10/1995,350000,1995,2100
348.2,20/11/1995,260000,1995,2100
408.5,17/11/1995,324500,1995,2100
330.8,31/08/1995,263500,1995,2100
851.6,03/01/1995,215000,1995,2477
773.3,05/12/1995,132000,1995,2477
730.2,15/08/1995,172500,1995,2477
9013.0,01/09/1995,635000,1995,2015
790.4,12/09/1995,142500,1995,2477
777.8,30/08/1995,150000,1995,2477
752.4,24/07/1995,120000,1995,2477
448.9,13/04/1995,460000,1995,2218
7.0,19/07/1995,189000,1995,2218
,07/03/1995,268000,1995,2218
365.4,14/02/1995,285000,1995,2015
795.2,10/05/1995,178000,1995,2477
,14/03/1995,210000,1995,2100
556.4,11/08/1995,234000,1995,2100
300.0,22/11/1995,140000,1995,2100
784.1,04/04/1995,440000,1995,2100
676.6,04/01/1995,160000,1995,2100
1012.0,23/01/1995,150000,1995,2477
1005.0,29/06/1995,203000,1995,2477
4877.0,11/01/1995,220000,1995,2477
1011.8,26/06/1995,215000,1995,2477
,19/07/1995,320000,1995,2015
118.3,01/10/1995,150000,1995,2015
113.8,01/10/1995,150000,1995,2015
113.8,01/10/1995,150000,1995,2015
117.0,01/10/1995,150000,1995,2015
91.6,19/10/1995,265000,1995,2015
562.8,27/10/1995,300000,1995,2100
,06/09/1995,325000,1995,2100
511.3,11/09/1995,274000,1995,2100
638.6,18/08/1995,258000,1995,2100
485.7,11/08/1995,132000,1995,2477
1301.0,03/02/1995,250000,1995,2477
731.3,10/04/1995,123000,1995,2477
731.3,19/05/1995,123500,1995,2477
882.2,08/09/1995,147000,1995,2477
1012.0,02/08/1995,265000,1995,2100
1062.0,29/09/1995,300000,1995,2100
746.1,13/04/1995,235000,1995,2100
1044.0,26/07/1995,242000,1995,2234
1390.0,13/11/1995,251000,1995,2234
742.8,30/08/1995,290000,1995,2234
556.4,01/07/1995,328000,1995,2100
910.5,19/01/1995,170000,1995,2100
,26/05/1995,260000,1995,2100
,03/04/1995,267500,1995,2100
,14/02/1995,180000,1995,2100
695.6,10/07/1995,282000,1995,2100
733.5,04/08/1995,260000,1995,2100
,13/04/1995,125000,1995,2640
,03/10/1995,259000,1995,2015
113.8,17/11/1995,275000,1995,2015
157.0,22/04/1995,165000,1995,2015
,20/02/1995,178000,1995,2015
120.1,17/02/1995,233000,1995,2015
120.1,11/11/1995,260000,1995,2015
3.263,22/12/1995,225750,1995,2477
600.7,16/11/1995,291000,1995,2100
632.3,11/04/1995,275000,1995,2100
